# theta phi size
-9.088990282971744250e+01 1.759060734771613568e+02 2.000000000000000000e+00
7.623872459880620056e+01 1.301227922059364914e+02 2.000000000000000000e+00
-1.703259669292682759e+02 8.863476901379794981e+01 2.000000000000000000e+00
-1.194058236168138762e+02 6.265057718165135725e+01 2.000000000000000000e+00
1.350277294928371248e+02 1.001462939602475188e+02 2.000000000000000000e+00
-1.072835572374586519e+02 4.895713469923359895e+01 4.000000000000000000e+00
8.911009717028255750e+01 4.093926522838648552e+00 8.000000000000000000e+00
-1.037612754011938137e+02 4.987720779406352989e+01 4.000000000000000000e+00
9.674033070731745454e+00 9.136523098620206440e+01 7.000000000000000000e+00
6.059417638318612376e+01 1.173494228183486427e+02 2.000000000000000000e+00
-4.497227050716288232e+01 7.985370603975249537e+01 1.000000000000000000e+01
7.271644276254134809e+01 1.310428653007664082e+02 2.000000000000000000e+00
-1.224728841491012616e+02 6.140682055758023949e+01 2.000000000000000000e+00
4.896147827358020521e+01 1.223123488629031073e+02 3.000000000000000000e+00
1.260693525913976316e+02 9.273615778405242338e+01 8.000000000000000000e+00
8.163805037860754510e+01 9.453086645132793819e+01 3.000000000000000000e+00
-1.596445436856174638e+02 1.869375817876005641e+01 3.000000000000000000e+00
4.517731877534089335e+00 8.260731850558208578e+01 3.000000000000000000e+00
6.775804875261148652e+01 2.412381502829270374e+01 3.000000000000000000e+00
-5.083219142851666561e+01 5.856693707357453604e+01 2.000000000000000000e+00
-1.225342340127705256e+02 6.146612800870834548e+01 3.000000000000000000e+00
1.558314330887968140e+02 5.687192292443915420e+01 4.000000000000000000e+00
6.588253976707615323e+01 1.642199640646499290e+02 5.000000000000000000e+00
-1.014567209389605296e+02 8.422824122801858948e+01 8.000000000000000000e+00
-1.259198888289675011e+02 1.716984152187674226e+02 2.000000000000000000e+00
1.361866901456240839e+02 1.350254410122590798e+02 4.000000000000000000e+00
-1.273884832038327062e+02 5.338000181532494537e+01 2.000000000000000000e+00
5.752711585089874546e+01 1.185931794424197534e+02 5.000000000000000000e+00
-1.310385217264198161e+02 5.768765113709689274e+01 2.000000000000000000e+00
-5.393064740860237549e+01 8.726384221594756241e+01 2.000000000000000000e+00
-9.836194962139245490e+01 8.546913354867207602e+01 2.000000000000000000e+00
2.035545631438255754e+01 1.613062418212399507e+02 2.000000000000000000e+00
-1.754822681224659391e+02 9.739268149441791422e+01 4.000000000000000000e+00
-1.122419512473885135e+02 1.558761849717073176e+02 9.000000000000000000e+00
1.291678085714833628e+02 1.214330629264254782e+02 6.000000000000000000e+00
5.746576598722949569e+01 1.185338719912916616e+02 5.000000000000000000e+00
-2.416856691120320733e+01 1.231280770755608529e+02 2.000000000000000000e+00
-1.141174602329238468e+02 1.578003593535010651e+01 2.000000000000000000e+00
7.854327906103947043e+01 9.577175877198143894e+01 2.000000000000000000e+00
5.408011117103251308e+01 8.301584781232588028e+00 2.000000000000000000e+00
-4.381330985437593739e+01 4.497455898774090599e+01 2.000000000000000000e+00
5.261151679616728671e+01 1.266199981846750688e+02 3.000000000000000000e+00
3.301823498671657120e+01 9.485443150648704602e+01 2.000000000000000000e+00
-1.679006922232825616e+02 4.644468623647158978e+01 2.000000000000000000e+00
-1.211961588295934575e+02 4.051493785574450612e+01 2.000000000000000000e+00
5.268883168004092710e+01 1.190288738082901574e+02 2.000000000000000000e+00
1.049681026742609475e+02 7.541194571203142516e+01 4.000000000000000000e+00
1.964922149923272698e+01 5.590158011587095643e+01 5.000000000000000000e+00
-7.621553750009924499e+01 8.737458511587861665e+01 2.000000000000000000e+00
6.031369394329469458e+01 6.898084910927221358e+01 2.000000000000000000e+00
3.909841438007007497e+01 1.377065035310363044e+02 8.000000000000000000e+00
5.614235258561181041e+01 3.070663817071152479e+01 2.000000000000000000e+00
-8.601501631473198017e+01 1.417657559613053024e+02 2.000000000000000000e+00
-9.581346207987206753e+01 3.982206605860065451e+01 2.000000000000000000e+00
-1.255277076513341825e+02 1.375988532319941271e+02 4.000000000000000000e+00
-1.265490907041659483e+02 8.222633420864849541e+01 3.000000000000000000e+00
2.407547585642538124e+01 8.738761904345118126e+01 1.300000000000000000e+01
1.318175340103869644e+02 5.412795841799886887e+01 2.000000000000000000e+00
1.773579906189896747e+02 1.310764503717650484e+02 2.000000000000000000e+00
9.967576202145296804e+01 1.715813339261534907e+02 8.000000000000000000e+00
-1.374383312003045887e+02 8.661669790436020833e+01 2.000000000000000000e+00
1.793390377675017930e+02 8.895988569671526136e+01 5.000000000000000000e+00
3.354422151311046463e+01 1.474740749515453864e+01 8.000000000000000000e+00
4.212972771460515986e+01 8.878211489677703128e+01 2.000000000000000000e+00
1.442686142724604110e+02 6.034400115204877579e+01 2.000000000000000000e+00
3.338764236397788210e+01 1.238705020989213637e+02 1.000000000000000000e+01
3.779979165816182984e+01 1.351485617091682059e+02 2.000000000000000000e+00
3.324524652436963379e+01 9.489340797560736007e+01 3.000000000000000000e+00
-1.678478204366371642e+02 4.649872064125955973e+01 2.000000000000000000e+00
-1.789350596155115625e+02 1.734650856385260909e+02 2.000000000000000000e+00
2.283302488681022524e+01 9.113370704075639139e+01 2.000000000000000000e+00
-1.211871711041184625e+02 4.050575704632699825e+01 2.000000000000000000e+00
5.912313658593583909e+01 1.773088671309772621e+02 2.000000000000000000e+00
2.453655835837047761e+01 9.006128608507512467e+01 2.000000000000000000e+00
1.455742150398915555e+02 5.445420505935952349e+01 2.000000000000000000e+00
-1.469817650132834217e+02 8.514556849351295398e+01 2.000000000000000000e+00
1.209930777671744018e+01 1.335553137635284031e+02 2.000000000000000000e+00
5.880384117040654246e+01 1.394850621442554939e+02 2.000000000000000000e+00
