# w mse
3.000000000000000000e+00 1.380677380914051029e-03
5.000000000000000000e+00 5.491288247116143072e-03
9.000000000000000000e+00 2.169089255051507778e-02
1.700000000000000000e+01 8.426334830503653950e-02
3.300000000000000000e+01 3.200404417573751159e-01
6.500000000000000000e+01 1.165295015669307821e+00
1.290000000000000000e+02 3.912617101417121823e+00
2.570000000000000000e+02 1.232537532720807505e+01
5.130000000000000000e+02 3.279211491904971609e+01
1.025000000000000000e+03 5.185576963863734790e+01
2.049000000000000000e+03 6.278711879069415147e+01
