# w mse
3.000000000000000000e+00 1.457754251183098751e-03
5.000000000000000000e+00 7.736860071749877008e-04
9.000000000000000000e+00 8.754471065528558488e-04
1.700000000000000000e+01 1.405113503799425290e-03
3.300000000000000000e+01 3.224872171953495868e-03
6.500000000000000000e+01 9.207739771719724090e-03
1.290000000000000000e+02 2.834580908724792375e-02
2.570000000000000000e+02 8.832354024351556088e-02
5.130000000000000000e+02 2.651931461453297389e-01
1.025000000000000000e+03 8.000222539858941051e-01
2.049000000000000000e+03 2.029171213643842897e+00
4.097000000000000000e+03 2.930999506231234175e+00
8.193000000000000000e+03 3.132906525414037802e+00
1.638500000000000000e+04 5.530203942716602761e+00
