# w mse
3.000000000000000000e+00 3.066849761946415301e-02
5.000000000000000000e+00 7.920257891666383776e-02
9.000000000000000000e+00 1.999131789017522254e-01
1.700000000000000000e+01 4.449036699088017022e-01
3.300000000000000000e+01 9.263614196178925342e-01
6.500000000000000000e+01 1.858423114445702851e+00
1.290000000000000000e+02 3.597632226983642934e+00
2.570000000000000000e+02 6.635709068148321954e+00
5.130000000000000000e+02 1.104199819683929995e+01
1.025000000000000000e+03 1.673996979039370814e+01
2.049000000000000000e+03 2.242192300294690099e+01
4.097000000000000000e+03 2.435305949278134463e+01
