# w mse
3.000000000000000000e+00 2.513560559255886492e-02
5.000000000000000000e+00 5.694072096805364441e-02
9.000000000000000000e+00 1.353835852840594711e-01
1.700000000000000000e+01 3.201671123374774663e-01
3.300000000000000000e+01 7.113185006939656274e-01
6.500000000000000000e+01 1.476486609625501378e+00
1.290000000000000000e+02 2.834063764365509108e+00
2.570000000000000000e+02 5.095988827539488675e+00
5.130000000000000000e+02 9.488714094767098928e+00
1.025000000000000000e+03 1.716134215285794440e+01
2.049000000000000000e+03 2.345861144517589381e+01
4.097000000000000000e+03 2.766275740538793215e+01
