# w mse
3.000000000000000000e+00 5.622522659066711385e-03
5.000000000000000000e+00 3.668034514985262038e-03
9.000000000000000000e+00 5.620804444143139011e-03
1.700000000000000000e+01 1.232773532154656307e-02
3.300000000000000000e+01 3.106366446144932097e-02
6.500000000000000000e+01 7.914756686594086321e-02
1.290000000000000000e+02 1.957662672444027696e-01
2.570000000000000000e+02 4.535985318208228811e-01
5.130000000000000000e+02 9.930538846587518842e-01
1.025000000000000000e+03 2.132331297574003415e+00
2.049000000000000000e+03 4.485200110536704088e+00
4.097000000000000000e+03 7.728074242018692530e+00
8.193000000000000000e+03 1.046069294398047766e+01
1.638500000000000000e+04 7.452672585688061346e+00
3.276900000000000000e+04 1.014174784294256781e+01
