# clusterSize EnergyDrop
0.000000000000000000e+00 -3.527327754722999816e+04
0.000000000000000000e+00 -3.526696157769270212e+04
0.000000000000000000e+00 -3.525714024845969834e+04
0.000000000000000000e+00 -3.524345519178290124e+04
0.000000000000000000e+00 -3.522110886534440215e+04
0.000000000000000000e+00 -3.519545397239400336e+04
0.000000000000000000e+00 -3.516188513131719810e+04
0.000000000000000000e+00 -3.511853380811239913e+04
0.000000000000000000e+00 -3.507509868316040229e+04
6.883000000000000000e+03 -3.506460008054650098e+04
1.632500000000000000e+04 -3.508374590524839732e+04
1.397700000000000000e+04 -3.503956029156019940e+04
1.026500000000000000e+04 -3.506638200173879886e+04
1.253900000000000000e+04 -3.508311804022319848e+04
1.425900000000000000e+04 -3.509772636617760145e+04
1.736500000000000000e+04 -3.512751099777880154e+04
2.001000000000000000e+04 -3.514270090725609771e+04
2.848400000000000000e+04 -3.515521152043490292e+04
3.038400000000000000e+04 -3.516212845971320348e+04
3.198100000000000000e+04 -3.515812674179169699e+04
3.088400000000000000e+04 -3.516574451842639974e+04
3.047900000000000000e+04 -3.515717706621409889e+04
5.609800000000000000e+04 -3.531947044913600257e+04
5.607900000000000000e+04 -3.531541883727430104e+04
5.607800000000000000e+04 -3.530707310665219848e+04
5.614000000000000000e+04 -3.529513001002609963e+04
5.602600000000000000e+04 -3.527480031066130323e+04
5.603600000000000000e+04 -3.525276591323239700e+04
5.600300000000000000e+04 -3.522183189400919946e+04
5.564700000000000000e+04 -3.518611474318979890e+04
5.521900000000000000e+04 -3.514385831993570173e+04
5.475900000000000000e+04 -3.510230811295119929e+04
5.340500000000000000e+04 -3.505430830688519927e+04
5.048800000000000000e+04 -3.500559941426580190e+04
4.383700000000000000e+04 -3.495310118269400118e+04
4.703900000000000000e+04 -3.515323655198329652e+04
4.785500000000000000e+04 -3.518386212940340192e+04
4.794800000000000000e+04 -3.516440131935189856e+04
4.745500000000000000e+04 -3.514580052080700261e+04
4.675400000000000000e+04 -3.512863331189659948e+04
4.573400000000000000e+04 -3.511510837666589941e+04
4.647700000000000000e+04 -3.515595958418089867e+04
4.741000000000000000e+04 -3.515532588722529908e+04
4.685300000000000000e+04 -3.514115521626229747e+04
4.659600000000000000e+04 -3.513192303592860117e+04
4.586600000000000000e+04 -3.511737825452099787e+04
4.429100000000000000e+04 -3.510697896558840148e+04
4.386100000000000000e+04 -3.511097566967720195e+04
4.899800000000000000e+04 -3.519309171418999904e+04
4.959400000000000000e+04 -3.519375033498120320e+04
4.936000000000000000e+04 -3.517979800598730071e+04
4.884500000000000000e+04 -3.516537671647599927e+04
4.772800000000000000e+04 -3.514406516922979790e+04
4.564700000000000000e+04 -3.511874035297639784e+04
4.621200000000000000e+04 -3.509322927174600045e+04
4.349200000000000000e+04 -3.506088437655239977e+04
4.315500000000000000e+04 -3.503544340127120086e+04
3.701100000000000000e+04 -3.499261469404020318e+04
4.024500000000000000e+04 -3.495760987106859830e+04
3.066600000000000000e+04 -3.491405479054030002e+04
2.812500000000000000e+04 -3.495855926489870035e+04
3.381500000000000000e+04 -3.501798914599359705e+04
2.932100000000000000e+04 -3.500579983072759933e+04
3.120300000000000000e+04 -3.498262854600760329e+04
2.336000000000000000e+04 -3.496989318159790128e+04
3.365600000000000000e+04 -3.499328575410349731e+04
4.309400000000000000e+04 -3.507812922441030241e+04
4.415400000000000000e+04 -3.509141346858350153e+04
6.360500000000000000e+04 -3.508440141141790082e+04
4.380800000000000000e+04 -3.505810419126349734e+04
4.375800000000000000e+04 -3.504707883967419912e+04
4.332500000000000000e+04 -3.503896202212200296e+04
4.164100000000000000e+04 -3.501742204307270003e+04
3.986500000000000000e+04 -3.501408729911450064e+04
3.717400000000000000e+04 -3.503986430024379661e+04
4.398800000000000000e+04 -3.504848942199940211e+04
4.524300000000000000e+04 -3.505837699782529671e+04
4.512000000000000000e+04 -3.505484772676329885e+04
4.439300000000000000e+04 -3.505388595000230271e+04
4.462000000000000000e+04 -3.507127893002350174e+04
4.671700000000000000e+04 -3.509108434837449749e+04
4.260100000000000000e+04 -3.510746585290369694e+04
5.287600000000000000e+04 -3.515597764058950270e+04
5.418700000000000000e+04 -3.515501576103029947e+04
5.287700000000000000e+04 -3.514271744177799701e+04
5.296900000000000000e+04 -3.512936446589040133e+04
5.274800000000000000e+04 -3.511524234580739721e+04
5.278800000000000000e+04 -3.509759813101460168e+04
5.154500000000000000e+04 -3.508071700670330029e+04
5.080300000000000000e+04 -3.505735347728349734e+04
5.025900000000000000e+04 -3.503103448684269824e+04
4.874700000000000000e+04 -3.501049671844560362e+04
4.677000000000000000e+04 -3.498601655226080038e+04
4.498400000000000000e+04 -3.495785740823279775e+04
4.231500000000000000e+04 -3.493197754111389804e+04
3.788500000000000000e+04 -3.491859230826960265e+04
3.563800000000000000e+04 -3.491642072499170172e+04
3.638100000000000000e+04 -3.497154836493320181e+04
3.867900000000000000e+04 -3.500491801131400280e+04
3.899400000000000000e+04 -3.499826340961360256e+04
3.885600000000000000e+04 -3.499234806313620356e+04
