# w mse
3.000000000000000000e+00 1.241683769204595701e-02
5.000000000000000000e+00 9.870173122543941455e-03
9.000000000000000000e+00 9.770900277366101339e-03
1.700000000000000000e+01 1.374734412607794311e-02
3.300000000000000000e+01 2.745839489208727266e-02
6.500000000000000000e+01 7.026828696456018097e-02
1.290000000000000000e+02 1.794687769210646933e-01
2.570000000000000000e+02 4.172311118967343413e-01
5.130000000000000000e+02 8.839302061853822057e-01
1.025000000000000000e+03 1.727454327298083570e+00
2.049000000000000000e+03 2.694769796703798903e+00
4.097000000000000000e+03 3.057149118510283703e+00
8.193000000000000000e+03 3.781677923135947861e+00
1.638500000000000000e+04 5.094232176059847461e+00
