# w mse
3.000000000000000000e+00 5.322985336730813935e-03
5.000000000000000000e+00 1.514368711289757266e-02
9.000000000000000000e+00 4.608307039190416565e-02
1.700000000000000000e+01 1.268238019749194645e-01
3.300000000000000000e+01 3.327177961976688358e-01
6.500000000000000000e+01 9.088975605074600672e-01
1.290000000000000000e+02 2.307899949772370896e+00
2.570000000000000000e+02 4.843867100985953300e+00
5.130000000000000000e+02 8.317209825241373977e+00
1.025000000000000000e+03 1.348848693316591785e+01
2.049000000000000000e+03 2.127576417142201137e+01
4.097000000000000000e+03 2.023567497242055779e+01
8.193000000000000000e+03 2.606345210255421918e+01
