# drho_hcp drho_bcc avalancheSize
1.518884916011487007e-02 -4.914711662003412584e-03 1.082873863213320131e+00
-1.174041174567541646e-02 -8.763853155939216322e-02 3.881451160356205854e+00
-2.428228336000870513e-03 1.293403025981021415e-03 2.541880967167126082e-01
-1.709235539643749746e-03 7.885279650543530749e-04 9.558453821616848256e-02
-1.818977388816200857e-03 -1.252080978949909884e-03 1.447080751245375663e-01
4.911018357436347515e-04 1.381300482381497829e-04 1.538306777782071921e-01
3.074902180455474365e-04 1.225693434601993204e-03 1.389469960567534246e-01
-5.731981458008128527e-04 -1.128274323463074325e-04 7.507245664812561836e-02
-1.864287474694581448e-03 -2.099105865820405370e-04 1.384944357999594311e-01
-1.395756900322009386e-04 -6.643599077733597369e-04 3.067397180492545949e-01
2.867095921726958707e-05 3.551005236346327365e-04 1.582400588254327112e-01
4.698681920283220848e-04 -3.224648788915374098e-04 7.022342762510573599e-02
-4.784703302345150178e-04 2.378150252653199459e-04 1.586525309461598865e-01
-9.691784833085748119e-04 -5.536841502191691688e-04 3.147284343179001381e-02
6.642905631437656666e-05 -6.961345364686621906e-05 1.134657629746432944e-01
1.560794996535719292e-05 -7.143266505948986378e-05 7.018562486990753690e-02
7.496298230638132054e-04 -3.036414985118085497e-04 5.806710898425299083e-02
-2.970907635706510064e-04 -6.253016806567757158e-05 1.720970967356306655e-02
3.936141098925816095e-05 -5.899528176200874441e-06 6.743714781560947169e-02
-1.293607355652426349e-03 -1.061132061153102768e-05 1.854170406143894612e-01
8.586971626467487795e-05 8.956728486708698256e-05 1.700817074363413645e-02
-1.126970025051576840e-04 -2.331184427362131828e-05 5.516832187611062782e-02
-4.070974666934290553e-04 8.599570371359277487e-05 8.738867303254242713e-02
1.733503370262567955e-04 1.299511951344811678e-04 1.333319672019792901e-01
-4.782653254808977294e-04 -7.323131539749283547e-05 6.301588976074667947e-02
-1.317161238425512693e-04 7.332671147963765179e-05 1.732658032481677879e-02
2.338737007256952438e-05 1.047197443568848030e-04 5.058299141488791645e-02
-3.259938116029204025e-04 1.497829149528229209e-04 1.417012764530722058e-01
