# w mse
3.000000000000000000e+00 2.354709283193141128e-02
5.000000000000000000e+00 5.616052484701685582e-02
9.000000000000000000e+00 1.401549792192456068e-01
1.700000000000000000e+01 3.119530363823135310e-01
3.300000000000000000e+01 6.571064101331210994e-01
6.500000000000000000e+01 1.355993781556371847e+00
1.290000000000000000e+02 2.768931757710281438e+00
2.570000000000000000e+02 5.317030311832485978e+00
5.130000000000000000e+02 8.965442870732104552e+00
1.025000000000000000e+03 1.495649794647319553e+01
2.049000000000000000e+03 2.452948556488052745e+01
4.097000000000000000e+03 3.854277041722887276e+01
