# w mse
3.000000000000000000e+00 1.395206253169824478e-03
5.000000000000000000e+00 5.550469027137077890e-03
9.000000000000000000e+00 2.192516655561586522e-02
1.700000000000000000e+01 8.510566157612343974e-02
3.300000000000000000e+01 3.214826712022419986e-01
6.500000000000000000e+01 1.146683239571194779e+00
1.290000000000000000e+02 3.767493658286447111e+00
2.570000000000000000e+02 1.208234377617042021e+01
5.130000000000000000e+02 3.281414551685342218e+01
1.025000000000000000e+03 5.378582406525434578e+01
2.049000000000000000e+03 6.348497460529146252e+01
