# w mse
3.000000000000000000e+00 1.440305766126940418e-02
5.000000000000000000e+00 1.298962829696941393e-02
9.000000000000000000e+00 1.356796031947751606e-02
1.700000000000000000e+01 2.166502680280990578e-02
3.300000000000000000e+01 4.549510169842871377e-02
6.500000000000000000e+01 1.097572644281619159e-01
1.290000000000000000e+02 2.628372975657677357e-01
2.570000000000000000e+02 6.111374883225025867e-01
5.130000000000000000e+02 1.342083349901682210e+00
1.025000000000000000e+03 2.658819599419724788e+00
2.049000000000000000e+03 4.936703422856377088e+00
4.097000000000000000e+03 4.412636442022080274e+00
8.193000000000000000e+03 5.308787586611540377e+00
1.638500000000000000e+04 6.481642416763298442e+00
