# w mse
3.000000000000000000e+00 3.217528557600096012e-02
5.000000000000000000e+00 7.716255923124015759e-02
9.000000000000000000e+00 1.883747993590174918e-01
1.700000000000000000e+01 4.308837383006018373e-01
3.300000000000000000e+01 9.230071294088544320e-01
6.500000000000000000e+01 1.929004922809246070e+00
1.290000000000000000e+02 3.874284951389756593e+00
2.570000000000000000e+02 7.222479039010882396e+00
5.130000000000000000e+02 1.180715356335675637e+01
1.025000000000000000e+03 1.814790209628427675e+01
2.049000000000000000e+03 2.988028270033598233e+01
4.097000000000000000e+03 3.155050783676619020e+01
