# w mse
3.000000000000000000e+00 3.410856799360645342e-02
5.000000000000000000e+00 7.090734822247046765e-02
9.000000000000000000e+00 1.513160595660151542e-01
1.700000000000000000e+01 3.168876914212881979e-01
3.300000000000000000e+01 6.568399473589717763e-01
6.500000000000000000e+01 1.327413462454041237e+00
1.290000000000000000e+02 2.625987910886323995e+00
2.570000000000000000e+02 4.788601921393003558e+00
5.130000000000000000e+02 8.679407723873465486e+00
1.025000000000000000e+03 1.853020907552356178e+01
2.049000000000000000e+03 3.190943391049884070e+01
4.097000000000000000e+03 3.243947990975473772e+01
