# w mse
3.000000000000000000e+00 3.418959399040748096e-04
5.000000000000000000e+00 1.315406485027961455e-03
9.000000000000000000e+00 4.868461447689200958e-03
1.700000000000000000e+01 1.716660270732828925e-02
3.300000000000000000e+01 6.050236024636632820e-02
6.500000000000000000e+01 2.196399973808886852e-01
1.290000000000000000e+02 7.917678908120554526e-01
2.570000000000000000e+02 2.766627799838901502e+00
5.130000000000000000e+02 8.510149726824229433e+00
1.025000000000000000e+03 1.804409172390593596e+01
2.049000000000000000e+03 2.608708961406108529e+01
