# w mse
3.000000000000000000e+00 7.168937892610353045e-03
5.000000000000000000e+00 1.666536428368925460e-02
9.000000000000000000e+00 4.990786195596502023e-02
1.700000000000000000e+01 1.403775105139598300e-01
3.300000000000000000e+01 3.488631696549820971e-01
6.500000000000000000e+01 7.955938348057999265e-01
1.290000000000000000e+02 1.734119365639252397e+00
2.570000000000000000e+02 3.707768453792411378e+00
5.130000000000000000e+02 7.657056487134353162e+00
1.025000000000000000e+03 1.551427324403586461e+01
2.049000000000000000e+03 2.674122444240627061e+01
4.097000000000000000e+03 3.161903269374698766e+01
8.193000000000000000e+03 3.528800288609237157e+01
