0.000000	-392.714001	-0.011549
0.000000	-359.451549	-0.010662
0.000000	-320.379916	-0.009771
0.000000	-281.223215	-0.008883
0.000000	-241.704836	-0.008002
0.000000	-204.313345	-0.007110
0.000000	-172.401091	-0.006219
0.000000	-140.733184	-0.005323
0.000000	-106.761315	-0.004430
0.000000	-66.911512	-0.003545
0.000000	-27.211517	-0.002658
0.000000	-2.651073	-0.001769
0.000000	-0.539604	-0.000887
0.000000	0.000000	0.000000
0.000000	0.669128	0.000888
0.000000	0.876023	0.001773
0.000000	1.321463	0.002654
0.000000	1.665364	0.003545
0.000000	2.142694	0.004432
0.000000	2.610327	0.005326
0.000000	2.842856	0.006210
0.000000	2.527635	0.007099
0.000000	3.242067	0.007982
0.000000	2.975044	0.008874
0.000000	3.144257	0.008874
0.111088	3.817600	0.008914
0.161567	41.635715	0.510454
0.213990	79.533001	1.043014
0.266102	102.468931	1.563754
0.315714	124.731254	2.058484
0.365674	142.924425	2.557024
0.416157	161.077587	3.059214
0.467308	178.259029	3.574474
0.517967	194.547379	4.079054
0.568414	209.963947	4.584234
0.620868	223.984696	5.108014
0.670704	236.439976	5.607954
0.722718	249.298880	6.122614
0.773076	262.226335	6.631454
0.822652	274.161619	7.125694
0.873955	286.501660	7.639054
0.923631	297.817442	8.137124
0.974993	308.648148	8.647474
1.024706	318.313190	9.145434
1.078002	326.968887	9.671084
1.128683	337.341062	10.183944
1.181008	347.241778	10.709394
1.232877	357.013258	11.226374
1.282501	366.647902	11.725064
1.331987	377.043881	12.219224
1.382990	387.134567	12.725594
1.433996	396.378755	13.239444
1.485062	405.198374	13.749014
1.535689	413.324075	14.255384
1.586704	421.995526	14.766434
1.636485	431.173177	15.266694
1.687056	439.351863	15.770154
1.736645	446.266810	16.267044
1.786152	454.234657	16.763104
1.835691	462.092053	17.257544
1.886689	470.138989	17.766684
1.936067	476.980420	18.262854
1.985860	484.887083	18.758414
2.035745	492.605267	19.256964
2.085681	500.143711	19.758284
12.242593	515.462053	19.758264
12.293535	514.945543	19.248664
12.343389	514.258122	18.748334
12.394183	512.947313	18.247944
12.442732	512.189411	17.747494
12.491967	511.347947	17.257204
12.541050	510.119959	16.768444
12.589808	509.102328	16.280874
12.638416	508.060382	15.791774
12.687176	507.334163	15.303124
12.735551	505.755727	14.821024
12.784895	504.086419	14.328034
12.834789	503.605891	13.838794
12.884020	502.577298	13.337674
12.932514	501.659780	12.851184
12.980931	500.621461	12.367144
13.030838	499.380192	11.867004
13.080840	498.396204	11.369094
13.130748	497.343813	10.869104
13.180453	496.366336	10.374334
13.228899	495.333860	9.887714
13.277092	493.872937	9.403974
13.325656	492.344106	8.920464
13.374741	490.776282	8.429714
13.424104	489.178015	7.938504
13.472605	487.809436	7.449704
13.521213	486.093726	6.964114
13.570445	484.566852	6.471464
13.619009	483.155144	5.987674
13.667810	481.242563	5.498454
13.716366	479.434169	5.012974
13.764845	477.625617	4.527844
13.813624	476.222006	4.038814
13.862096	474.211645	3.554484
13.910941	472.889387	3.067314
13.960417	471.113260	2.572664
14.010079	469.504505	2.074004
14.058732	467.652423	1.974941
74.195853	468.891854	1.974911
74.246374	467.725597	1.477651
74.296491	464.507783	0.969061
74.348059	459.596606	0.460391
74.397844	412.608032	0.000000


0.000000	-428.664574	-0.012448
0.000000	-388.794050	-0.011551
0.000000	-350.658292	-0.010665
0.000000	-313.206442	-0.009763
0.000000	-276.191196	-0.008873
0.000000	-244.351831	-0.007984
