0.000000	-395.237132	-0.015083
0.000000	-355.239504	-0.014197
0.000000	-312.237514	-0.013309
0.000000	-275.030408	-0.012422
0.000000	-239.099463	-0.011537
0.000000	-203.379169	-0.010653
0.000000	-165.971553	-0.009758
0.000000	-130.683689	-0.008871
0.000000	-99.453735	-0.007983
0.000000	-71.026656	-0.007100
0.000000	-46.517570	-0.006214
0.000000	-27.343443	-0.005331
0.000000	-23.137845	-0.004446
0.000000	-18.865675	-0.003557
0.000000	-12.841597	-0.002671
0.000000	-7.157581	-0.001774
0.000000	-2.936728	-0.000888
0.000000	0.000000	0.000000
0.000000	5.076315	0.000882
0.000000	10.369794	0.001772
0.000000	15.345352	0.002659
0.000000	19.025641	0.003539
0.000000	24.633837	0.004425
0.000000	31.853136	0.005313
0.000000	36.770101	0.005313
0.111444	49.980847	0.005343
0.161843	283.955876	0.507893
0.213239	1043.597520	1.020603
10.373687	1193.048762	1.020573
10.423622	1190.502746	0.522123
10.472056	1176.555264	0.101529
70.594837	1188.017713	0.101509
70.644330	1176.876229	0.000000
