0.000001	1166.657294	1.020603
0.045401	1182.822069	1.020603
0.096965	1187.629686	1.020603
0.147745	1188.860178	1.020603
0.196165	1189.671148	1.020603
0.244044	1189.938167	1.020603
0.293125	1190.176753	1.020603
0.342559	1190.380340	1.020603
0.391054	1190.704647	1.020603
0.440072	1190.726837	1.020603
0.488472	1190.914125	1.020603
0.536675	1191.327200	1.020603
0.585137	1191.440981	1.020603
0.634094	1190.828539	1.020603
0.683087	1190.957495	1.020603
0.731561	1191.093099	1.020603
0.779916	1189.952933	1.020603
0.828452	1191.396150	1.020603
0.876820	1191.150805	1.020603
0.925222	1191.419863	1.020603
0.974967	1191.720917	1.020603
1.023853	1191.541662	1.020603
1.072920	1191.609676	1.020603
1.121180	1191.113436	1.020603
1.170124	1190.933981	1.020603
1.219131	1191.476724	1.020603
1.267962	1191.174596	1.020603
1.316045	1191.196014	1.020603
1.364458	1191.068838	1.020603
1.413559	1191.369792	1.020603
1.461840	1191.001058	1.020603
1.510482	1190.952845	1.020603
1.559034	1191.152390	1.020603
1.607236	1191.498848	1.020603
1.655450	1191.616178	1.020603
1.704026	1191.590275	1.020603
1.752800	1191.632009	1.020603
1.801138	1191.738112	1.020603
1.850212	1191.284185	1.020603
1.899370	1191.471524	1.020603
1.947945	1191.468715	1.020603
1.996535	1191.477085	1.020603
2.045056	1191.571030	1.020603
2.094071	1191.535523	1.020603
2.143075	1191.742328	1.020603
2.192044	1191.865854	1.020603
2.240316	1191.183508	1.020603
2.290020	1191.788607	1.020603
2.338456	1191.336352	1.020603
2.386888	1192.039607	1.020603
2.436326	1191.586874	1.020603
2.484423	1191.978512	1.020603
2.533025	1191.842718	1.020603
2.581729	1191.782722	1.020603
2.630301	1191.729332	1.020603
2.678901	1191.624113	1.020603
2.727031	1191.751212	1.020603
2.775453	1191.810880	1.020603
2.824519	1192.254772	1.020603
2.873683	1192.357860	1.020603
2.923348	1192.023498	1.020603
2.971660	1191.907093	1.020603
3.020087	1192.133778	1.020603
3.068845	1192.457228	1.020603
3.116978	1192.158577	1.020603
3.165399	1192.129860	1.020603
3.214110	1192.081906	1.020603
3.263140	1191.750394	1.020603
3.311277	1191.861646	1.020603
3.360243	1192.148616	1.020603
3.409013	1191.953702	1.020603
3.457186	1191.917067	1.020603
3.505969	1191.618542	1.020603
3.554383	1191.450019	1.020603
3.602937	1191.776116	1.020603
3.651556	1192.343083	1.020603
3.700402	1192.101573	1.020603
3.749639	1192.250384	1.020603
3.798636	1191.896649	1.020603
3.847459	1191.855304	1.020603
3.895620	1191.822560	1.020603
3.944908	1191.746591	1.020603
3.994071	1192.003787	1.020603
4.043214	1192.136818	1.020603
4.092325	1191.967620	1.020603
4.140708	1192.238706	1.020603
4.189087	1191.996597	1.020603
4.238343	1192.280009	1.020603
4.286885	1191.988202	1.020603
4.334618	1191.622310	1.020603
4.382836	1192.219261	1.020603
4.431442	1192.161295	1.020603
4.479987	1192.364646	1.020603
4.528206	1192.230078	1.020603
4.576857	1192.543058	1.020603
4.625094	1192.136995	1.020603
4.673917	1192.337356	1.020603
4.722958	1192.567913	1.020603
4.771439	1192.604240	1.020603
4.819805	1192.964913	1.020603
4.868867	1192.928988	1.020603
4.916751	1192.750494	1.020603
4.965374	1192.457197	1.020603
5.014126	1192.264860	1.020603
5.063622	1192.092889	1.020603
5.112092	1192.299815	1.020603
5.160830	1192.341255	1.020603
5.209803	1192.662412	1.020603
5.257677	1192.668227	1.020603
5.306841	1192.461823	1.020603
5.355527	1192.108652	1.020603
5.405141	1192.250239	1.020603
5.453825	1192.336628	1.020603
5.502875	1191.940469	1.020603
5.551588	1192.412976	1.020603
