# drho_hcp drho_bcc avalancheSize
1.254132110688033208e-02 -3.893575071836075097e-03 6.492444514962095736e-01
-7.173459468297949115e-03 -8.704216652494067841e-02 3.957332441322404470e+00
-1.239813594514416195e-03 -2.645396217264561756e-03 3.568266588978236120e-01
-6.347002047412786396e-03 -2.077031786342331543e-03 4.349148156967208578e-01
-1.271070789620409869e-03 -1.155609035855320599e-03 1.852633964418299861e-01
6.557481922602192981e-04 -4.955110338968893302e-04 8.290750507604298380e-02
9.726272741623631646e-04 -2.040282511821089884e-03 1.092813142493004736e-01
-3.176174446046786670e-04 -2.646638770983145150e-03 1.429995157486841917e-01
-1.789082980661049760e-04 -1.107096209693736455e-04 3.364050305905113419e-02
-5.449618429995695124e-04 -4.907840812791164353e-04 8.706161248542494679e-02
8.883901824141560155e-05 2.260827831577216784e-04 1.313476487365853596e-01
-3.199760961543063331e-04 2.376555853231820947e-04 7.216522128478901343e-02
-4.548953621341667031e-04 -3.313646522826729779e-04 2.887617479952482927e-02
5.936421930030633121e-04 4.023674465685189716e-04 1.442134499658717650e-01
-6.788965986146422438e-04 -1.806799579924245336e-04 8.619534873505428629e-02
4.088774024033625665e-04 2.305729903469000419e-04 9.163350277396693777e-02
4.474246741281717732e-05 3.708356888836306098e-04 1.841286255408247641e-01
-9.440999713490327849e-04 -4.682998141447569651e-05 1.483359934672681124e-01
5.645401619140955063e-04 2.480403705931166769e-04 4.379991206257818903e-02
-5.806525378702076523e-04 6.043411190432834701e-04 1.348116964510714944e-01
5.481389195267638570e-04 -6.835576232333551161e-05 7.770588872004355330e-02
6.193875523905489899e-04 -3.519608301871812728e-05 1.194143948924924897e-01
1.283889737067056558e-04 2.870776441454836458e-05 2.896052428484404556e-02
-7.547927728879244569e-04 4.315498599396505597e-04 9.285750585737866103e-02
-4.297832313397975668e-04 1.166544959687598748e-04 3.994397066376930566e-02
