# w mse
3.000000000000000000e+00 1.382206790413145715e-03
5.000000000000000000e+00 5.496425553531744841e-03
9.000000000000000000e+00 2.167962954687642496e-02
1.700000000000000000e+01 8.394628126088582443e-02
3.300000000000000000e+01 3.176683872396716124e-01
6.500000000000000000e+01 1.140925576628196492e+00
1.290000000000000000e+02 3.745801199141110871e+00
2.570000000000000000e+02 1.173492869357733426e+01
5.130000000000000000e+02 3.165256695937874198e+01
1.025000000000000000e+03 5.311290057554926847e+01
2.049000000000000000e+03 6.344836690665642465e+01
