# w mse
3.000000000000000000e+00 3.297552644337516862e-04
5.000000000000000000e+00 1.273078339120452826e-03
9.000000000000000000e+00 4.752555420143371803e-03
1.700000000000000000e+01 1.693811856630895660e-02
3.300000000000000000e+01 6.015023467516424777e-02
6.500000000000000000e+01 2.179773120776790918e-01
1.290000000000000000e+02 7.861753727790891100e-01
2.570000000000000000e+02 2.762269732741330142e+00
5.130000000000000000e+02 8.515700408137679034e+00
1.025000000000000000e+03 1.811070854953443998e+01
2.049000000000000000e+03 2.632840622164797750e+01
