#grainID x y area perimeter subBoundaryLength diameter equivalentPerimeter shapeFactor isBoundary hasHole isInclusion numNeighbors phi1 Phi phi2
495 -2.009163e+02 -7.199942e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 8.564573e+01 4.967143e+01 2.627699e+01
496 -2.847469e+02 -7.239942e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 7.860924e+01 5.988211e+01 5.165444e+01
497 -6.443177e+01 -7.319941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.423681e+02 2.283122e+01 1.668963e+02
498 -1.926025e+02 -7.279942e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 2.585965e+02 1.302304e+02 3.410193e+02
499 -1.932953e+02 -7.319941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 6 3.251318e+02 8.354412e+01 1.736280e+02
500 -1.946810e+02 -7.239942e+01 1.662742e+00 6.466271e+00 0.000000e+00 2.444021e+00 4.571065e+00 1.414609e+00 0 0 0 9 2.008414e+02 3.324595e+01 3.571551e+02
501 -1.946810e+02 -7.319941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 3.100830e+02 1.011523e+02 1.979225e+01
502 -1.953738e+02 -7.279942e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 1.693509e+02 1.384306e+02 8.448435e+01
503 -1.971058e+02 -7.299942e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 6 2.609171e+02 7.523203e+01 3.243961e+02
504 -1.981450e+02 -7.279942e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 6 3.573549e+02 1.466073e+02 3.366024e+02
505 -1.988378e+02 -7.319941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 6 2.327349e+02 7.472344e+01 5.019511e+01
506 -1.997616e+02 -7.213276e+01 1.662742e+00 6.466271e+00 0.000000e+00 2.309383e+00 4.571065e+00 1.414609e+00 0 0 0 9 2.248180e+01 5.640073e+01 1.630096e+02
507 -2.002235e+02 -7.279942e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 4 3.236365e+02 9.178842e+01 1.746094e+02
508 -1.859257e+02 -6.973670e+01 5.653323e+01 4.526390e+01 0.000000e+00 1.501632e+01 2.665366e+01 1.698225e+00 0 0 0 12 2.716344e+02 6.335253e+01 2.010498e+02
509 -1.932953e+02 -7.399941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 2.386369e+01 1.435276e+02 6.524843e+00
510 -1.939881e+02 -7.359941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 2.397771e+02 8.334301e+01 3.444049e+02
511 -1.957202e+02 -7.339941e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 7 3.585668e+02 1.477077e+02 3.382466e+02
512 -1.960666e+02 -7.399941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 7.807295e+01 1.067449e+02 2.019287e+02
513 -1.967594e+02 -7.359941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 3.220023e+00 1.156664e+02 1.468485e+02
514 -1.977986e+02 -7.379941e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 6 2.351951e+02 8.091503e+01 3.453945e+02
515 -1.988378e+02 -7.399941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 1.778232e+01 5.548982e+01 1.650290e+02
516 -1.995307e+02 -7.359941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 6 2.600478e+02 1.251838e+02 3.377569e+02
517 -2.473349e+02 -7.399941e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.457960e+02 9.212474e+01 8.496277e+01
518 -5.542518e+01 -7.439940e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.463175e+02 1.303594e+02 3.435988e+02
519 -6.063886e+01 -6.498644e+01 1.529723e+02 6.373896e+01 0.000000e+00 1.876720e+01 4.384411e+01 1.453763e+00 0 1 0 15 3.001014e+02 6.158670e+01 2.128690e+01
520 -1.995307e+02 -7.439940e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 2.166812e+01 2.629131e+01 1.532788e+02
521 -5.532925e+01 -6.990098e+01 3.602608e+01 3.879763e+01 0.000000e+00 1.348964e+01 2.127715e+01 1.823441e+00 0 0 0 14 1.301114e+02 8.481445e+01 2.617165e+02
522 -1.950274e+02 -7.459940e+01 3.325484e+00 8.313777e+00 1.385630e+00 3.028727e+00 6.464462e+00 1.286074e+00 0 0 0 7 1.032986e+02 4.710776e+01 8.143139e+00
523 -1.981450e+02 -7.519940e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 5.401846e+01 4.703525e+01 2.833408e+02
524 -5.646440e+01 -7.579939e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 3 3.416291e+02 2.285907e+01 1.678089e+02
525 -1.976502e+02 -7.502797e+01 3.879732e+00 1.200879e+01 4.618765e-01 3.028727e+00 6.982417e+00 1.719861e+00 0 0 0 9 1.061858e+02 1.387232e+02 2.823731e+02
526 -2.424852e+02 -7.679938e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.601492e+02 1.026981e+02 8.332926e+01
527 -2.459492e+02 -7.719938e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 3.563964e+02 1.134783e+02 3.489748e+02
528 -2.494133e+02 -7.679938e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.633772e+02 6.026141e+01 6.298009e+01
529 -2.424852e+02 -7.759938e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.645162e+02 1.280755e+02 2.444885e+02
530 -2.494133e+02 -7.759938e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.090425e+02 4.995963e+01 6.250511e+01
531 -8.798748e+01 -7.879937e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.423371e+02 2.306671e+01 1.673249e+02
532 -2.410995e+02 -7.839937e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 3 2.859546e+02 1.102846e+02 1.057376e+02
533 -2.417924e+02 -7.879937e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 3 2.244459e+02 1.332648e+02 2.675077e+02
534 -7.413118e+01 -7.959936e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 5.486071e+00 4.498979e+01 1.649918e+02
535 -2.397139e+02 -7.919937e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.572420e+02 8.513637e+01 2.686674e+02
536 -2.407531e+02 -7.899937e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 1 4 4.821617e+01 3.787809e+01 1.630960e+02
537 -2.819756e+02 -7.959936e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 7.897822e+01 5.973887e+01 5.140463e+01
538 -8.383059e+01 -8.119935e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.852281e+02 1.353011e+02 1.048049e+02
539 -8.130907e+01 -5.902276e+01 1.020924e+03 1.736656e+02 0.000000e+00 5.153805e+01 1.132665e+02 1.533247e+00 0 1 0 51 1.305592e+02 8.441067e+01 2.621765e+02
540 -2.549558e+02 -8.079935e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.326214e+02 1.097140e+02 1.091427e+01
541 -2.385592e+02 -8.093269e+01 1.662742e+00 6.466271e+00 0.000000e+00 2.309383e+00 4.571065e+00 1.414609e+00 0 0 1 1 9.380418e+01 6.209431e+01 3.546945e+02
542 -1.337133e+02 -8.279934e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 3.087446e+02 1.134646e+02 1.271290e+02
543 -1.344061e+02 -8.239934e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 9.069922e-01 8.990223e+01 1.373678e+02
544 -2.501061e+02 -8.279934e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 1.643867e+02 6.206164e+01 6.353357e+01
545 -2.535702e+02 -8.239934e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 2.938729e+02 3.852511e+01 1.765885e+02
546 -1.309420e+02 -8.359933e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 3 2.427250e+02 1.589494e+02 3.234988e+02
547 -1.316348e+02 -8.319933e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 3.362609e+02 8.580444e+01 3.518981e+02
548 -1.344061e+02 -8.319933e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 1.988290e+02 8.703745e+01 2.397742e+02
549 -1.410989e+02 -7.401073e+01 1.175004e+02 6.373896e+01 0.000000e+00 2.132149e+01 3.842596e+01 1.658747e+00 0 0 0 7 4.507382e+01 7.786431e+01 3.221743e+02
550 -2.473349e+02 -8.359933e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 1.182820e+02 5.523084e+01 7.423986e+01
551 -2.535702e+02 -8.319933e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.743533e+02 9.515167e+01 2.406749e+02
552 -1.305956e+02 -8.419933e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 1 3 2.932485e+02 1.203898e+02 1.269323e+02
553 -1.344061e+02 -8.399933e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.324048e+02 6.463480e+01 5.029996e+01
554 -2.507989e+02 -8.399933e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 2.786345e+02 8.048109e+01 6.527021e+01
555 -2.542630e+02 -8.439932e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 1.401111e+01 1.013614e+02 1.456476e+02
556 -1.330204e+02 -8.479932e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 2.325137e+02 1.204105e+02 1.404956e+02
557 -1.295564e+02 -8.599931e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 7.999408e+01 5.309772e+01 2.149342e+02
558 -1.315193e+02 -8.526598e+01 3.325484e+00 1.016128e+01 0.000000e+00 3.233136e+00 6.464462e+00 1.571868e+00 0 0 1 4 2.453548e+00 1.025290e+02 3.412565e+02
559 -2.556487e+02 -8.599931e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 2.543016e+02 1.271600e+02 3.429187e+02
560 -2.563415e+02 -8.559931e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 3.850162e+01 7.410350e+01 3.179910e+02
561 -1.732037e+02 -8.639931e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 2.384725e+02 9.294865e+01 5.097606e+00
562 -2.570343e+02 -8.679930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 1.372234e+02 9.967575e+01 2.500250e+02
563 -1.288635e+02 -8.719930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 8.486651e+01 4.762482e+01 3.115458e+01
564 -1.745893e+02 -8.719930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.200461e+01 5.753127e+01 1.726769e+02
565 -1.953738e+02 -8.719930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.096854e+01 2.676343e+01 1.543033e+02
566 -2.320929e+02 -8.759930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 2.895116e+02 1.298202e+02 1.289791e+02
567 -2.542630e+02 -8.759930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 2.046691e+02 8.877179e+01 5.748600e+01
568 -2.646552e+02 -8.719930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 6.565810e+01 1.261877e+02 3.486763e+02
569 -1.725109e+02 -8.839929e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 7.713158e+00 3.523519e+01 1.598873e+02
570 -1.745893e+02 -8.799930e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 3.546036e+02 3.846495e+01 1.667485e+02
571 -2.293217e+02 -8.839929e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 2.300884e+01 2.652279e+01 1.528164e+02
572 -2.307073e+02 -8.839929e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 3.574987e+02 1.181662e+02 3.435890e+02
573 -2.320929e+02 -8.839929e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.404119e+02 9.792765e+01 2.525587e+02
574 -2.417924e+02 -8.839929e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 2.224566e+01 2.404188e+01 1.538426e+02
575 -2.656945e+02 -8.779930e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 1 3 1.236539e+01 1.199630e+02 3.364555e+02
576 -2.286289e+02 -8.879929e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.715441e+02 9.729855e+01 6.201351e+01
577 -2.663873e+02 -8.899929e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 1 2 3.483012e+02 4.908480e+01 1.592208e+02
578 -2.854397e+02 -8.879929e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.612745e+02 1.374537e+02 1.347774e+02
579 -1.240375e+02 -6.020140e+01 9.422205e+02 2.327858e+02 1.847506e+00 6.205152e+01 1.088131e+02 2.139317e+00 0 1 0 20 6.429185e+01 7.518424e+01 3.298698e+02
580 -1.683540e+02 -8.919929e+01 1.662742e+00 6.466271e+00 0.000000e+00 2.444021e+00 4.571065e+00 1.414609e+00 0 0 0 3 2.333225e+02 8.677782e+01 3.408443e+02
581 -1.718181e+02 -8.959928e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 2.331652e+01 5.795525e+01 1.671375e+02
582 -1.738965e+02 -8.999928e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.532995e+02 4.045254e+01 1.672407e+02
583 -2.272432e+02 -8.959928e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.704040e+02 1.013820e+02 6.252001e+01
584 -2.722762e+02 -8.999928e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.155978e+02 6.167146e+01 1.468961e+02
585 -1.683540e+02 -9.079927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 5 3.544907e+02 3.920521e+01 1.681849e+02
586 -1.718181e+02 -9.039928e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 2.577370e+02 1.325395e+02 9.652448e+01
587 -2.133870e+02 -9.039928e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 1.569944e+02 8.454050e+01 2.688398e+02
588 -2.272432e+02 -9.039928e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.323533e+01 3.130011e+01 1.640074e+02
589 -2.431780e+02 -9.079927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 1.842048e+02 4.364792e+01 8.931839e+01
590 -1.482624e+02 -9.119927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.458442e+02 7.813827e+01 8.374752e+01
591 -1.704324e+02 -9.119927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.176380e+01 5.836778e+01 1.642172e+02
592 -1.718181e+02 -9.119927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.847766e+02 1.451004e+02 1.091800e+02
593 -1.728573e+02 -9.139927e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 2 1.026978e+02 9.995362e+01 2.397813e+02
594 -2.120013e+02 -9.119927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.528492e+02 1.143819e+02 3.476605e+02
595 -2.293217e+02 -9.159927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 4 2.898903e+02 1.297709e+02 3.081957e+02
596 -2.300145e+02 -9.119927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 1.397301e+02 9.743663e+01 2.517124e+02
597 -2.674265e+02 -9.119927e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 3.150322e+02 6.262658e+01 1.579719e+02
598 -2.929660e+02 -7.500571e+01 5.093533e+02 1.173806e+02 0.000000e+00 3.969653e+01 8.000452e+01 1.467174e+00 1 0 0 12 7.083446e+01 3.694395e+01 3.445735e+02
599 -1.683540e+02 -9.199926e+01 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 4 4.954596e+01 5.011570e+01 3.386215e+02
600 -1.703695e+02 -8.839929e+01 1.829016e+01 2.309383e+01 0.000000e+00 7.851901e+00 1.516051e+01 1.523288e+00 0 0 0 12 1.105179e+02 3.609015e+01 6.700094e+01
601 -1.697396e+02 -9.239926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.029227e+02 1.025193e+02 2.373191e+02
602 -1.801318e+02 -9.199926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 6.472131e+01 8.005767e+01 3.048519e+02
603 -2.154654e+02 -9.239926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.178557e+01 2.650216e+01 1.540265e+02
604 -2.286289e+02 -9.199926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 3 1.385315e+02 9.856478e+01 2.507172e+02
605 -2.293217e+02 -9.239926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 4 2.921890e+02 1.065157e+02 1.456287e+01
606 -2.473349e+02 -9.239926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 1.916658e+01 2.686141e+01 1.556703e+02
607 -2.660409e+02 -9.199926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 1.558955e+02 1.028242e+02 7.475552e+01
608 -1.690468e+02 -9.279926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 6.603568e+01 5.418806e+01 3.032436e+02
609 -1.787462e+02 -9.279926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 3.161713e+02 5.791858e+01 3.860590e+00
610 -2.300145e+02 -9.279926e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 2 2.861810e+01 3.044125e+01 1.527844e+02
611 -1.669684e+02 -9.399925e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.004292e+02 1.214355e+02 1.012101e+02
612 -1.697396e+02 -9.399925e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 1.976945e+02 1.205973e+02 9.948896e+01
613 -1.725109e+02 -9.399925e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 2.212803e+02 1.316428e+01 2.611542e+02
614 -1.988378e+02 -9.399925e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.334631e+01 2.684766e+01 1.514803e+02
615 -2.632696e+02 -9.359925e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 3.702912e+01 1.107510e+02 3.319740e+02
616 -2.882109e+02 -9.359925e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 8.184015e+01 4.254498e+01 2.245129e+02
617 -7.620963e+00 -9.479924e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.559551e+02 1.187707e+02 8.630406e+01
618 -1.711252e+02 -9.479924e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 1.408216e+01 5.965579e+01 1.723990e+02
619 -2.078444e+02 -9.519924e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.526567e+02 1.142409e+02 3.474233e+02
620 -1.662755e+02 -9.599923e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 1.991372e+02 1.217358e+02 1.013648e+02
621 -1.669684e+02 -9.639923e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 1.247203e+02 8.879413e+01 2.572810e+02
622 -8.244496e+01 -9.719922e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 2.462871e+02 6.243922e+01 1.176454e+01
623 -1.662755e+02 -9.679922e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 4 3.240128e+02 1.060006e+02 3.588509e+02
624 -1.732037e+02 -9.679922e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 1.686788e+00 7.644632e+01 1.497626e+02
625 -1.715409e+02 -9.288541e+01 3.602608e+01 5.450143e+01 4.618765e-01 1.149135e+01 2.127715e+01 2.561501e+00 0 1 0 25 1.430603e+02 7.236957e+01 2.717330e+02
626 -2.307073e+02 -9.959920e+01 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 1 1 2.736257e+02 1.211582e+02 9.385450e+01
627 -1.012923e+02 -8.225462e+01 1.018707e+03 1.598093e+02 0.000000e+00 4.218276e+01 1.131435e+02 1.412448e+00 0 0 0 11 2.221134e+02 1.539883e+02 1.566909e+02
628 -1.469215e+02 -8.324940e+01 4.029378e+02 1.108504e+02 0.000000e+00 3.613575e+01 7.115804e+01 1.557805e+00 0 0 0 7 9.484876e+01 6.111266e+01 1.230684e+01
629 -1.434127e+02 -1.011992e+02 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.019487e+02 5.993196e+01 3.002986e+01
630 -1.835959e+02 -1.011992e+02 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 2 3.193770e+02 1.104995e+02 3.590325e+02
631 -3.000438e+02 -1.011992e+02 6.466219e-01 3.109376e+00 0.000000e+00 1.058292e+00 2.850560e+00 1.090795e+00 1 0 0 3 2.504290e+02 1.428275e+02 6.040981e+01
632 -1.815175e+02 -1.015992e+02 5.542474e-01 2.771259e+00 0.000000e+00 9.237530e-01 2.639106e+00 1.050075e+00 0 0 0 3 1.006658e+02 2.728883e+01 1.655115e+02
633 -1.822103e+02 -1.015992e+02 1.108495e+00 4.618765e+00 0.000000e+00 1.665319e+00 3.732259e+00 1.237525e+00 0 0 0 3 1.327315e+02 6.748467e+01 2.817537e+02
