# theta phi
-1.239802385218214198e+02 5.866107711666050761e+01
5.601976147817858731e+01 1.213389228833394924e+02
-1.457748309566918863e+02 5.775207875075265918e+01
1.501397904502816800e+02 1.210153091035032844e+02
3.422516904330813503e+01 1.222479212492473550e+02
-2.986020954971832353e+01 5.898469089649671560e+01
-1.424473343885400993e+02 5.525211487931719034e+01
5.535887691615484130e+01 1.207291771553108362e+02
-1.190964918086982323e+02 1.208088910652975159e+02
1.203371676865294830e+02 5.881755426153387134e+01
-1.462801828009405085e+02 1.185377936226264382e+02
-1.238437253303574153e+02 5.590892358881855273e+01
-1.427593347650160069e+02 1.213682824222849490e+02
-1.263163200138969984e+02 5.790137022868346861e+01
1.393456519096503143e+02 1.209062034034499504e+02
1.231958878044551113e+02 1.217078695186551158e+02
-1.548988277193398062e+02 5.690455555948273769e+01
-5.225453903770202402e+01 6.109988252337878833e+01
-1.289739797005886430e+02 1.185591876864635310e+02
5.577198692405083591e+01 5.913739420567222282e+01
-1.217222375453181229e+02 1.229514372882310482e+02
1.443670050939146279e+02 1.228642504671936422e+02
1.429446281322526886e+02 1.219924017051503711e+02
3.755266561145991489e+01 1.247478851206828239e+02
-1.246411230838451587e+02 5.927082284468917805e+01
6.090350819130176774e+01 5.919110893470249835e+01
-5.966283231347052407e+01 1.211824457384661287e+02
3.371981719905950570e+01 6.146220637737358317e+01
5.615627466964258474e+01 1.240910764111814757e+02
3.724066523498400016e+01 5.863171757771506520e+01
5.368367998610302294e+01 1.220986297713165385e+02
-4.065434809034969987e+01 5.909379659655004247e+01
-5.680411219554488156e+01 5.829213048134488417e+01
2.510117228066020800e+01 1.230954444405172836e+02
1.277454609622979973e+02 1.189001174766212188e+02
5.102602029941135697e+01 6.144081231353646189e+01
-1.242280130759491641e+02 1.208626057943277914e+02
5.827776245468186289e+01 5.704856271176897309e+01
-3.563299490608539344e+01 5.713574953280636493e+01
-3.705537186774734693e+01 5.800759829484964314e+01
-1.421981656212944074e+02 5.693068147740726914e+01
5.672377766563552370e+01 1.215198689399905447e+02
3.578593292979919482e+01 1.212649837197426734e+02
