# w mse
3.000000000000000000e+00 5.604610827888389891e-04
5.000000000000000000e+00 1.441841386620708451e-03
9.000000000000000000e+00 2.785841047009349810e-03
1.700000000000000000e+01 4.480666172858237609e-03
3.300000000000000000e+01 8.949609028152885268e-03
6.500000000000000000e+01 2.279914675339268781e-02
1.290000000000000000e+02 6.656706085282693142e-02
2.570000000000000000e+02 2.128572243442266587e-01
5.130000000000000000e+02 6.447399785746059653e-01
1.025000000000000000e+03 1.736225495144152031e+00
2.049000000000000000e+03 3.635762724183971173e+00
4.097000000000000000e+03 6.310832237293772629e+00
8.193000000000000000e+03 9.853818756146305091e+00
