# size duration
3.850000000000000000e+01 1.570318527936486852e+00
5.950000000000000000e+01 3.101489974691980400e+00
3.850000000000000000e+01 5.020934797142722061e-01
3.500000000000000000e+01 8.831104320604503677e-01
1.700000000000000000e+01 1.243768839065690912e-01
6.450000000000000000e+01 2.770612165557778894e+00
3.900000000000000000e+01 1.799301711642365742e+00
5.000000000000000000e+01 4.882024268608878614e+00
1.175000000000000000e+02 1.496025472616342888e+00
1.065000000000000000e+02 2.972844219755847561e+00
1.650000000000000000e+01 8.549227228891465025e-02
3.150000000000000000e+01 2.438417584719621001e-01
8.200000000000000000e+01 1.586723765463763147e+00
7.750000000000000000e+01 1.199270860414049622e+00
1.700000000000000000e+01 1.172670190564497616e-01
1.175000000000000000e+02 1.616068258051414741e+00
4.100000000000000000e+01 6.682043554092718107e-01
2.750000000000000000e+01 1.814607839453727944e-01
5.800000000000000000e+01 8.539264089736986474e-01
1.200000000000000000e+01 6.012204699534606789e-02
4.350000000000000000e+01 2.326505539827215863e+00
5.350000000000000000e+01 3.253466431259186997e+00
5.500000000000000000e+00 2.341185606697226973e-02
2.500000000000000000e+00 1.029045233606495913e-02
3.850000000000000000e+01 2.408551656931932072e-01
4.500000000000000000e+01 1.279303321747177424e+00
4.650000000000000000e+01 1.445464758001372196e+00
2.750000000000000000e+01 2.043626349154021860e-01
3.900000000000000000e+01 6.879430607665701913e-01
1.185000000000000000e+02 1.957727917424910480e+00
1.500000000000000000e+01 7.097981229571903583e-02
2.250000000000000000e+01 1.239608777023715191e-01
3.400000000000000000e+01 2.273205822861683600e-01
3.300000000000000000e+01 2.788646037525528421e-01
2.100000000000000000e+01 1.584878065702235439e-01
1.100000000000000000e+01 5.632886305385920167e-02
6.000000000000000000e+00 2.586118461546016434e-02
1.250000000000000000e+01 6.627381399242038285e-02
2.250000000000000000e+01 1.638931735537467738e-01
3.850000000000000000e+01 2.637966584243369716e-01
1.000000000000000000e+00 4.080198566258630422e-03
1.450000000000000000e+01 8.691165253908073041e-02
9.150000000000000000e+01 1.797200874360269651e+00
3.200000000000000000e+01 2.250623547204124719e-01
2.050000000000000000e+01 1.062761949453252530e-01
1.700000000000000000e+01 8.990616339309531746e-02
4.700000000000000000e+01 2.926297010441301083e-01
1.000000000000000000e+01 4.595459719793248965e-02
5.150000000000000000e+01 1.107022890708997398e+00
1.650000000000000000e+01 9.171089518138053620e-02
2.450000000000000000e+01 2.194635704852063718e-01
8.000000000000000000e+00 3.499867923597754782e-02
3.250000000000000000e+01 2.039693680960845690e-01
1.300000000000000000e+01 6.207665218055513634e-02
2.450000000000000000e+01 1.301988792997459399e-01
4.500000000000000000e+01 2.387930244009573322e+00
4.100000000000000000e+01 1.034457157293092955e+00
6.500000000000000000e+00 2.776539276134859513e-02
4.650000000000000000e+01 3.390682241810789588e-01
5.650000000000000000e+01 1.340722327510924572e+00
1.050000000000000000e+01 4.949752818727803927e-02
1.100000000000000000e+01 5.414819278707017070e-02
3.000000000000000000e+00 1.228597667039355024e-02
