# theta phi size
1.343692736208554379e+02 5.671014869848544038e+01 6.470000000000000000e+02
1.343996998398053506e+02 1.182463299202668878e+02 2.339000000000000000e+03
1.343710778081074011e+02 5.673911095415444805e+01 5.780000000000000000e+02
1.343160070078062347e+02 1.184572692259398536e+02 2.103000000000000000e+03
1.343778224878956848e+02 5.668964015374162102e+01 4.770000000000000000e+02
1.343756782244760188e+02 5.672158303851719552e+01 4.080000000000000000e+02
1.343692961575890763e+02 5.670587531503298351e+01 6.470000000000000000e+02
1.343488798971329459e+02 1.206040822466639781e+02 1.814000000000000000e+03
1.343604056988546347e+02 1.206802670908398056e+02 1.268000000000000000e+03
1.343583176808431858e+02 5.671444455490452441e+01 5.400000000000000000e+02
1.343616389573357139e+02 1.226887558281079293e+02 7.140000000000000000e+02
1.343631902300776915e+02 5.636620318068530366e+01 5.400000000000000000e+02
1.343671624587387043e+02 5.665983970660101932e+01 5.850000000000000000e+02
1.343396865820889161e+02 1.209855215882553665e+02 1.195000000000000000e+03
1.343611183219028646e+02 5.638940507869119756e+01 5.850000000000000000e+02
1.343972270065452790e+02 1.182750841512319937e+02 2.340000000000000000e+03
1.343858535037704769e+02 5.674584819253177415e+01 3.760000000000000000e+02
1.343710357367181132e+02 5.673785354892456922e+01 5.780000000000000000e+02
1.343148304322189688e+02 1.184908583164202440e+02 2.104000000000000000e+03
1.343777864694246489e+02 5.668563629691340822e+01 4.770000000000000000e+02
1.343547234217768391e+02 1.227118333623725022e+02 5.350000000000000000e+02
1.343756675841972594e+02 5.672027854110739042e+01 4.080000000000000000e+02
1.343629465387381288e+02 1.226756963163292937e+02 4.550000000000000000e+02
-4.333887787684048476e+01 2.114134196435541568e+01 3.000000000000000000e+00
1.338071991746595870e+02 5.854423097873632997e+01 5.000000000000000000e+00
1.543871663970746795e+02 1.717049985586793071e+02 2.000000000000000000e+00
1.325711067893958273e+02 8.488007551513960891e+01 3.000000000000000000e+00
-4.563072637914457630e+01 1.232898513015145596e+02 5.500000000000000000e+02
-4.560030016019468491e+01 6.175367007973310507e+01 2.198000000000000000e+03
-4.562892219189259890e+01 1.232608890458455448e+02 5.790000000000000000e+02
-4.568399299219376530e+01 6.154273077406014636e+01 1.988000000000000000e+03
-4.562217751210432937e+01 1.233103598462583932e+02 4.080000000000000000e+02
-4.562432177552398826e+01 1.232784169614828045e+02 4.090000000000000000e+02
-4.563070384241093080e+01 1.232941246849670165e+02 5.500000000000000000e+02
-4.565112010286706123e+01 5.939591775333601475e+01 1.282000000000000000e+03
-4.563959430114537952e+01 5.931973290916018726e+01 1.848000000000000000e+03
-4.564168231915682128e+01 1.232855554450954685e+02 5.400000000000000000e+02
-4.563836104266428606e+01 5.731124417189204934e+01 6.340000000000000000e+02
-4.563680976992231564e+01 1.236337968193146963e+02 4.820000000000000000e+02
-4.563283754126131697e+01 1.233401602933989807e+02 5.850000000000000000e+02
-4.566031341791111231e+01 5.901447841174461928e+01 1.224000000000000000e+03
-4.563888167809714957e+01 1.236105949213088024e+02 5.130000000000000000e+02
-4.560277299345471391e+01 6.172491584876801340e+01 2.198000000000000000e+03
-4.561414649622953732e+01 1.232541518074682330e+02 3.760000000000000000e+02
-4.562896426328187971e+01 1.232621464510754379e+02 5.790000000000000000e+02
-4.568516956778103832e+01 6.150914168357977019e+01 1.988000000000000000e+03
-4.562221353057536533e+01 1.233143637030865847e+02 4.080000000000000000e+02
-4.564527657822316797e+01 5.728816663762749073e+01 4.830000000000000000e+02
-4.562433241580274057e+01 1.232797214588926096e+02 4.090000000000000000e+02
-4.563705346126188545e+01 5.732430368367071338e+01 1.600000000000000000e+01
1.366611221231595437e+02 1.588586580356445950e+02 5.700000000000000000e+01
-4.619280082534042009e+01 1.214557690212636771e+02 1.600000000000000000e+01
-2.561283360292532407e+01 8.295001441320700053e+00 5.700000000000000000e+01
-4.742889321060416563e+01 9.511992448486040530e+01 5.390000000000000000e+02
1.344341862418247047e+02 5.669185320702084141e+01 2.005000000000000000e+03
1.344674605450296383e+02 1.193758550116452710e+02 5.550000000000000000e+02
1.344310834346688353e+02 5.664815705482453012e+01 1.848000000000000000e+03
1.343771924188329194e+02 1.195062665308117147e+02 4.060000000000000000e+02
1.344416491225941286e+02 5.668979788634462835e+01 3.920000000000000000e+02
1.344317089634237732e+02 5.663079694090535554e+01 5.390000000000000000e+02
1.344341825037048181e+02 5.668990748843200578e+01 1.285000000000000000e+03
1.344299577608863672e+02 1.206106585401721532e+02 1.834000000000000000e+03
1.344228628788005437e+02 1.205049944968884859e+02 5.400000000000000000e+02
1.344373157753649082e+02 5.701876873330881068e+01 4.300000000000000000e+02
1.344414498577556287e+02 1.226291747222532109e+02 6.080000000000000000e+02
1.344333018101553421e+02 5.623521616379034782e+01 5.850000000000000000e+02
1.344389978023329775e+02 5.697756245386762686e+01 1.203000000000000000e+03
1.344211113506618176e+02 1.207902696831342269e+02 4.520000000000000000e+02
1.344321093653675803e+02 5.627047857569014155e+01 2.005000000000000000e+03
1.344674608605067476e+02 1.193792319455310178e+02 3.610000000000000000e+02
1.344276241470409161e+02 5.666025862057388451e+01 5.550000000000000000e+02
1.344311180090326445e+02 5.664661165816299615e+01 1.848000000000000000e+03
1.343772010880163350e+02 1.195095694039706302e+02 4.060000000000000000e+02
1.344416254527770604e+02 5.668812505171894855e+01 4.650000000000000000e+02
1.344424935653394471e+02 1.226122902790945943e+02 3.920000000000000000e+02
1.344318239128321011e+02 5.662892808158517255e+01 3.100000000000000000e+01
1.339729980342548572e+02 8.674575116769605643e+01 1.140000000000000000e+02
1.355528241811692567e+02 7.474987247754414454e+01 1.140000000000000000e+02
1.339667235292465364e+02 8.680626957405553412e+01 3.100000000000000000e+01
1.355480552648681112e+02 7.475795487069156309e+01 5.600000000000000000e+02
-4.556581375817530244e+01 1.233081467929791586e+02 4.820000000000000000e+02
-4.553253945497036170e+01 6.062414498835473609e+01 4.680000000000000000e+02
-4.556891656533117896e+01 1.233518429451754770e+02 5.290000000000000000e+02
-4.562280758116708768e+01 6.049373346918828531e+01 5.300000000000000000e+02
-4.555835087740588563e+01 1.233102021136553645e+02 4.130000000000000000e+02
-4.556829103657623392e+01 1.233692030590946445e+02 4.670000000000000000e+02
-4.556581749629520317e+01 1.233100925115679871e+02 5.600000000000000000e+02
-4.557004223911366125e+01 5.938934145982785395e+01 3.650000000000000000e+02
-4.557713712119945626e+01 5.949500550311150704e+01 1.160000000000000000e+03
-4.556268422463509893e+01 1.229812312666911822e+02 1.680000000000000000e+03
-4.555855014224435706e+01 5.737082527774678908e+01 4.050000000000000000e+02
-4.556669818984468634e+01 1.237647838362096593e+02 5.740000000000000000e+02
-4.556100219766702963e+01 1.230224375461323802e+02 4.450000000000000000e+02
-4.557888864933820372e+01 5.920973031686575183e+01 4.520000000000000000e+02
-4.556789063463244815e+01 1.237295214243098656e+02 1.108000000000000000e+03
-4.553253913949323817e+01 6.062076805446898220e+01 4.500000000000000000e+02
-4.557237585295909810e+01 1.233397413794261013e+02 4.820000000000000000e+02
-4.556888199096735548e+01 1.233533883418370181e+02 3.490000000000000000e+02
-4.562279891198366499e+01 6.049043059602936268e+01 4.680000000000000000e+02
-4.555837454722293245e+01 1.233118749482810586e+02 5.290000000000000000e+02
-4.555750643466056005e+01 5.738770972090540567e+01 5.300000000000000000e+02
-4.556817608716789181e+01 1.233710719184148132e+02 4.130000000000000000e+02
