# w mse
3.000000000000000000e+00 3.918973244716580408e-03
5.000000000000000000e+00 4.482385829315843617e-03
9.000000000000000000e+00 6.202405467722959566e-03
1.700000000000000000e+01 7.700199549688508706e-03
3.300000000000000000e+01 1.612092162475907420e-02
6.500000000000000000e+01 4.379157211017743745e-02
1.290000000000000000e+02 1.317942871287460516e-01
2.570000000000000000e+02 3.759154532910252144e-01
5.130000000000000000e+02 9.487297834290714382e-01
1.025000000000000000e+03 2.402968194048985318e+00
2.049000000000000000e+03 4.071441729576039670e+00
4.097000000000000000e+03 4.529512254698523144e+00
8.193000000000000000e+03 8.400059122384268662e+00
