# w mse
3.000000000000000000e+00 1.435538910113794532e-03
5.000000000000000000e+00 5.706103276881192149e-03
9.000000000000000000e+00 2.250898106682392569e-02
1.700000000000000000e+01 8.721981253206703699e-02
3.300000000000000000e+01 3.284357288604206060e-01
6.500000000000000000e+01 1.154137104236366840e+00
1.290000000000000000e+02 3.721969133697532239e+00
2.570000000000000000e+02 1.189062213744673002e+01
5.130000000000000000e+02 3.275432291903610604e+01
1.025000000000000000e+03 5.482782446222321227e+01
2.049000000000000000e+03 6.402241662741877803e+01
