# w mse
3.000000000000000000e+00 3.382116908550186914e-04
5.000000000000000000e+00 1.303663234429128931e-03
9.000000000000000000e+00 4.841695978923655705e-03
1.700000000000000000e+01 1.715060303449068152e-02
3.300000000000000000e+01 6.082470129597808417e-02
6.500000000000000000e+01 2.215929230132684669e-01
1.290000000000000000e+02 8.002096152150195429e-01
2.570000000000000000e+02 2.810171098473086104e+00
5.130000000000000000e+02 8.658675431517297127e+00
1.025000000000000000e+03 1.816538535107012109e+01
2.049000000000000000e+03 2.594118195294172224e+01
