# w mse
3.000000000000000000e+00 1.430931017515819220e-02
5.000000000000000000e+00 1.231991995628594835e-02
9.000000000000000000e+00 1.173922687596111979e-02
1.700000000000000000e+01 1.625123207634966704e-02
3.300000000000000000e+01 3.082458806375023078e-02
6.500000000000000000e+01 7.317485523531787328e-02
1.290000000000000000e+02 1.856715049789877947e-01
2.570000000000000000e+02 4.535908760672437423e-01
5.130000000000000000e+02 9.681366696990341136e-01
1.025000000000000000e+03 1.822219086425953982e+00
2.049000000000000000e+03 2.212374522190090342e+00
4.097000000000000000e+03 3.090348209789438361e+00
8.193000000000000000e+03 3.459585454876934474e+00
1.638500000000000000e+04 4.241092185711208273e+00
