# w mse
3.000000000000000000e+00 3.049219856729158684e-02
5.000000000000000000e+00 7.871522502986802450e-02
9.000000000000000000e+00 1.986622412723176856e-01
1.700000000000000000e+01 4.421189723588663800e-01
3.300000000000000000e+01 9.206047981751712683e-01
6.500000000000000000e+01 1.847133338210310338e+00
1.290000000000000000e+02 3.576460299858447822e+00
2.570000000000000000e+02 6.595111695471262081e+00
5.130000000000000000e+02 1.097873098396882874e+01
1.025000000000000000e+03 1.666877782796544238e+01
2.049000000000000000e+03 2.239544522534358606e+01
4.097000000000000000e+03 2.437231375403057498e+01
