# w mse
3.000000000000000000e+00 3.448430194636538382e-02
5.000000000000000000e+00 7.324507976993929748e-02
9.000000000000000000e+00 1.617126589031266659e-01
1.700000000000000000e+01 3.383354790153308422e-01
3.300000000000000000e+01 6.907989772266990292e-01
6.500000000000000000e+01 1.413865987814601377e+00
1.290000000000000000e+02 2.802173225731416473e+00
2.570000000000000000e+02 5.271205176489264232e+00
5.130000000000000000e+02 9.278778120462346735e+00
1.025000000000000000e+03 1.701294249898664646e+01
2.049000000000000000e+03 2.643437294518080094e+01
4.097000000000000000e+03 3.545639336285941567e+01
