# w mse
3.000000000000000000e+00 3.767606832161091504e-03
5.000000000000000000e+00 4.339988549234377949e-03
9.000000000000000000e+00 6.471613903428262080e-03
1.700000000000000000e+01 9.674288047009715202e-03
3.300000000000000000e+01 2.465467854084223490e-02
6.500000000000000000e+01 7.513325247143166907e-02
1.290000000000000000e+02 2.338617958513839745e-01
2.570000000000000000e+02 7.022697512670492692e-01
5.130000000000000000e+02 1.977204663474287027e+00
1.025000000000000000e+03 4.405074629246479745e+00
2.049000000000000000e+03 5.888706198218084609e+00
4.097000000000000000e+03 5.562888935096206744e+00
8.193000000000000000e+03 9.253297756571610577e+00
