# drho_hcp drho_bcc avalancheSize
2.702001358041385970e-01 -4.880059478745124579e-02 2.175043820199297429e+00
1.124548074390929742e-02 7.151133174261303793e-04 1.834432998943346937e-01
-3.152889117185253554e-02 -3.808062567543402110e-02 4.131042993180606970e+00
3.934137776109380980e-02 4.462851063635753235e-03 9.714632895751926789e-01
1.069314901977680421e-02 5.028423400744941318e-03 1.484087605028198809e+00
-6.632863786877329915e-03 2.720807640332623123e-02 2.054510267557632996e+00
1.409307588457135996e-01 -4.863040413891894787e-02 2.441318832483935886e+00
7.613765847306552814e-03 -2.939490826520341216e-03 3.584394885431828603e-01
1.690390623100412881e-02 -2.460880282797006657e-03 9.937013378934009267e-02
-2.591760987854740961e-03 1.167582306322856311e-03 6.572759992354067216e-02
3.689693280556127775e-03 1.683189263815165759e-03 6.931172662424159858e-01
-1.879437014331131195e-03 9.058300429387600161e-05 2.523564162332918651e-02
3.212454045957713333e-03 -3.183433025583326526e-03 2.697372889815646824e-01
-9.458309811208209794e-03 3.771127357367731747e-03 8.353404638415513617e-01
2.149238767282213303e-02 -4.521563193179645168e-03 3.762210033352935135e+00
-2.028676146395014257e-03 1.167833550891828054e-02 8.263789705473015834e-01
1.589207628143185502e-02 -1.815512148954212535e-02 1.917937500135431073e+00
3.184075650707995919e-03 -9.342287034996843431e-05 6.722305158720243146e-02
-1.464125129757576360e-05 2.492484821516427473e-03 3.239402174369688803e-01
-1.480194262455825083e-03 1.296863321840646677e-03 4.411802187013266069e-02
1.599842938091455835e-03 -1.163553243429760187e-03 1.034254316279459990e-01
-5.789760600691806758e-04 -1.032247181228740374e-03 8.894454141954178938e-01
-4.511978514898373760e-04 -8.066610143941943534e-05 6.838022689739202409e-03
3.481906514949173470e-03 -5.192758616885839729e-03 6.059069348042542824e-01
-3.281767433762183828e-03 -1.376246367499334156e-03 5.657493112040996863e-02
1.746546506424806466e-03 7.680395430611497432e-04 8.500576681615243380e-02
-3.033001508683241809e-03 3.863895128120020672e-04 2.609595817846656618e-01
-1.561464869041628845e-03 -3.899652749055348977e-04 2.258073845345567321e-01
-9.576068248691171902e-04 -5.460768379066394118e-04 2.715028284934341285e-02
2.050689500691760259e-03 1.437528193264370202e-04 9.418161503240035648e-02
3.859312175904960895e-03 1.786480584087257739e-04 8.633701805803611906e-01
-7.313237408766326553e-03 -3.122641865957120899e-03 1.303931192081533852e-01
7.366854714362602863e-03 8.115855974324404087e-04 2.744790642909935574e-01
6.719647158561770084e-03 -5.736986541364785808e-04 1.923310863418318528e-01
