# drho_hcp drho_bcc ei ef ti tf avalancheSize
-1.309853332750715582e-03 7.538618485317073389e-04 2.220999999999999919e-01 2.225999999999999923e-01 2.221000000000000000e+03 2.226000000000000000e+03 8.562916844213537548e-02
7.856679960418401498e-02 -1.074874791649212298e-03 2.283999999999999919e-01 2.300000000000000100e-01 2.284000000000000000e+03 2.300000000000000000e+03 3.007895283836403699e+00
-5.117399419939966387e-03 -1.144414113150297140e-03 2.431999999999999995e-01 2.441000000000000114e-01 2.432000000000000000e+03 2.441000000000000000e+03 1.973319374846900232e-01
-4.541057134251136329e-02 1.070215032932870201e-03 2.474999999999999978e-01 2.490999999999999881e-01 2.475000000000000000e+03 2.491000000000000000e+03 2.145202155673618272e+00
2.949241536439234368e-02 5.405063633341818108e-05 2.687999999999999834e-01 2.701999999999999957e-01 2.688000000000000000e+03 2.702000000000000000e+03 1.219602087526995948e+00
-6.658075963304865841e-03 -3.161206295167315675e-03 3.023000000000000131e-01 3.039000000000000035e-01 3.023000000000000000e+03 3.039000000000000000e+03 2.391289474829520589e+00
2.016790824098751989e-03 -4.207001347170339495e-04 3.096999999999999753e-01 3.100999999999999868e-01 3.097000000000000000e+03 3.101000000000000000e+03 6.261924865607672308e-02
-5.299368840731441543e-02 -3.234977888935675061e-05 3.109000000000000097e-01 3.125000000000000000e-01 3.109000000000000000e+03 3.125000000000000000e+03 3.440417591210890524e+00
-9.805161200757139817e-04 -7.840286504052877692e-05 3.135000000000000009e-01 3.136999999999999789e-01 3.135000000000000000e+03 3.137000000000000000e+03 2.614277062663571474e-02
-3.650417658275224853e-02 -9.754630366426066818e-04 3.160000000000000031e-01 3.174000000000000155e-01 3.160000000000000000e+03 3.174000000000000000e+03 5.497054914809327286e-01
2.643763635295781622e-04 3.202760685991519474e-05 3.245999999999999996e-01 3.247999999999999776e-01 3.246000000000000000e+03 3.248000000000000000e+03 2.528516550031684879e-02
-7.513742749493124151e-05 2.644684411091374060e-04 3.302999999999999825e-01 3.313999999999999724e-01 3.303000000000000000e+03 3.314000000000000000e+03 4.527063069962832254e-01
2.742770888967632770e-02 -9.672758606575583215e-04 3.372999999999999887e-01 3.388999999999999790e-01 3.373000000000000000e+03 3.389000000000000000e+03 1.549415960294985517e+00
1.452889020168934842e-03 -2.900731628846789020e-03 3.524999999999999800e-01 3.541000000000000258e-01 3.525000000000000000e+03 3.541000000000000000e+03 1.335650788703999670e+00
1.756205450340470042e-03 -6.641828101789292935e-04 3.850999999999999979e-01 3.864000000000000212e-01 3.851000000000000000e+03 3.864000000000000000e+03 8.618849734186965206e-01
-2.408245147155957389e-03 6.928913343118600458e-04 3.881000000000000005e-01 3.886999999999999900e-01 3.881000000000000000e+03 3.887000000000000000e+03 9.571423368112319530e-02
5.158068793052750234e-04 1.346029024109490768e-05 3.924000000000000266e-01 3.926999999999999935e-01 3.924000000000000000e+03 3.927000000000000000e+03 4.058210169579314075e-02
2.962746023469131629e-03 -1.441955890120155508e-04 3.946999999999999953e-01 3.950000000000000178e-01 3.947000000000000000e+03 3.950000000000000000e+03 4.009144177872242532e-02
-1.613238025920122054e-01 -2.015525125372789189e-03 3.957999999999999852e-01 3.975000000000000200e-01 3.958000000000000000e+03 3.975000000000000000e+03 4.562295120471759446e+00
-5.132133542001104248e-04 1.960788139596862482e-05 4.144999999999999796e-01 4.148000000000000020e-01 4.145000000000000000e+03 4.148000000000000000e+03 3.953708293547892466e-02
1.499806949314487770e-01 4.890444000038508994e-03 4.723999999999999866e-01 4.739999999999999769e-01 4.724000000000000000e+03 4.740000000000000000e+03 3.153192400351991775e+00
1.826652665766004269e-02 -1.928783613088947552e-03 4.793000000000000038e-01 4.802000000000000157e-01 4.793000000000000000e+03 4.802000000000000000e+03 2.397650339460642432e-01
