# w mse
3.000000000000000000e+00 3.464871769557128101e-04
5.000000000000000000e+00 1.334705321496070700e-03
9.000000000000000000e+00 4.942909585464399722e-03
1.700000000000000000e+01 1.750118396622713998e-02
3.300000000000000000e+01 6.255041210476308677e-02
6.500000000000000000e+01 2.274335892214535970e-01
1.290000000000000000e+02 8.156904918961368489e-01
2.570000000000000000e+02 2.833780598785266669e+00
5.130000000000000000e+02 8.684576885607640406e+00
1.025000000000000000e+03 1.843200510304320261e+01
2.049000000000000000e+03 2.628642634310480375e+01
