# w mse
3.000000000000000000e+00 3.055325966512621033e-02
5.000000000000000000e+00 6.950376444492573080e-02
9.000000000000000000e+00 1.794108745309715425e-01
1.700000000000000000e+01 4.335132101711756114e-01
3.300000000000000000e+01 9.555302348964583858e-01
6.500000000000000000e+01 1.965735436973657491e+00
1.290000000000000000e+02 3.807453235395696023e+00
2.570000000000000000e+02 7.015372873347003768e+00
5.130000000000000000e+02 1.208480637648312594e+01
1.025000000000000000e+03 1.877387593819422662e+01
2.049000000000000000e+03 2.363413851939591126e+01
4.097000000000000000e+03 3.488999857100036905e+01
8.193000000000000000e+03 4.997801278594622687e+01
