# w mse
3.000000000000000000e+00 1.319370547616137597e-03
5.000000000000000000e+00 5.245772870488544203e-03
9.000000000000000000e+00 2.070942417525762497e-02
1.700000000000000000e+01 8.044589120151779404e-02
3.300000000000000000e+01 3.061882363870835344e-01
6.500000000000000000e+01 1.112693992002220966e+00
1.290000000000000000e+02 3.781420198037620306e+00
2.570000000000000000e+02 1.235021983546465663e+01
5.130000000000000000e+02 3.378616803320712592e+01
1.025000000000000000e+03 5.489419713649671451e+01
2.049000000000000000e+03 6.216144280443209169e+01
