# w mse
3.000000000000000000e+00 8.516492822813031757e-03
5.000000000000000000e+00 5.911682701954266116e-03
9.000000000000000000e+00 1.020345444104694098e-02
1.700000000000000000e+01 2.449576612101173057e-02
3.300000000000000000e+01 6.466989266672849845e-02
6.500000000000000000e+01 1.606244897777512337e-01
1.290000000000000000e+02 3.576229320856273430e-01
2.570000000000000000e+02 7.379931764050934317e-01
5.130000000000000000e+02 1.574529433464562311e+00
1.025000000000000000e+03 2.362218842637220817e+00
2.049000000000000000e+03 4.290546961549549287e+00
4.097000000000000000e+03 7.004531644387416378e+00
