# clusterSize EnergyDrop
0.000000000000000000e+00 -3.527360484323019773e+04
0.000000000000000000e+00 -3.526848363816690107e+04
0.000000000000000000e+00 -3.525648292043079709e+04
0.000000000000000000e+00 -3.524098629305169743e+04
0.000000000000000000e+00 -3.522149920849080081e+04
0.000000000000000000e+00 -3.519564607947359764e+04
0.000000000000000000e+00 -3.516121134939690091e+04
0.000000000000000000e+00 -3.512164799089600274e+04
0.000000000000000000e+00 -3.507915189238009771e+04
0.000000000000000000e+00 -3.503150600270959694e+04
0.000000000000000000e+00 -3.498344637493600021e+04
3.350000000000000000e+02 -3.496116018343940232e+04
5.980000000000000000e+02 -3.493568540160919656e+04
8.110000000000000000e+02 -3.491086938418149657e+04
1.794000000000000000e+03 -3.489080607637439971e+04
2.709000000000000000e+03 -3.487382052432710043e+04
3.191000000000000000e+03 -3.486957121786390053e+04
3.477000000000000000e+03 -3.486798612657580088e+04
4.154000000000000000e+03 -3.486359146112199960e+04
3.901000000000000000e+03 -3.485202392803430121e+04
4.181000000000000000e+03 -3.484054659798410285e+04
4.451000000000000000e+03 -3.482292787613419932e+04
4.674000000000000000e+03 -3.480894419969469891e+04
7.636000000000000000e+03 -3.479911381223479839e+04
8.585000000000000000e+03 -3.479247165292940190e+04
9.827000000000000000e+03 -3.479068922997960181e+04
1.076000000000000000e+04 -3.478599176168249687e+04
1.112300000000000000e+04 -3.478322099363010057e+04
1.052700000000000000e+04 -3.477655939339660108e+04
9.815000000000000000e+03 -3.475964215183880151e+04
9.234000000000000000e+03 -3.474834494091469969e+04
9.363000000000000000e+03 -3.473419864512530330e+04
6.909000000000000000e+03 -3.472919940455319738e+04
8.296000000000000000e+03 -3.472237448679519730e+04
8.151000000000000000e+03 -3.471245630609350337e+04
5.130000000000000000e+03 -3.471328494598109683e+04
6.983000000000000000e+03 -3.470372305398750177e+04
5.191000000000000000e+03 -3.470285069030329760e+04
4.643000000000000000e+03 -3.469759495312630315e+04
3.175000000000000000e+03 -3.469170862383669737e+04
3.721000000000000000e+03 -3.468988945084540319e+04
2.183000000000000000e+03 -3.468059480595659988e+04
1.859000000000000000e+03 -3.467849796187040192e+04
1.930000000000000000e+03 -3.467657645749040239e+04
1.617000000000000000e+03 -3.467300429278319643e+04
1.553000000000000000e+03 -3.467360060378300113e+04
1.802000000000000000e+03 -3.467266460581050342e+04
1.510000000000000000e+03 -3.467232792236410023e+04
1.363000000000000000e+03 -3.467166479528370110e+04
1.284000000000000000e+03 -3.466874967229909817e+04
1.200000000000000000e+03 -3.466133213032419735e+04
1.373000000000000000e+03 -3.466873136196550331e+04
1.041000000000000000e+03 -3.467103478453739808e+04
1.292000000000000000e+03 -3.466684068611999828e+04
1.241000000000000000e+03 -3.466752326816270215e+04
1.196000000000000000e+03 -3.466869844762679713e+04
1.035000000000000000e+03 -3.466930820675760333e+04
9.320000000000000000e+02 -3.465929713508529676e+04
9.270000000000000000e+02 -3.466098590435420192e+04
9.270000000000000000e+02 -3.465516167765310092e+04
8.500000000000000000e+02 -3.464799359309740248e+04
8.550000000000000000e+02 -3.465336613541819679e+04
7.790000000000000000e+02 -3.465191631621050328e+04
7.480000000000000000e+02 -3.464525988956719812e+04
7.480000000000000000e+02 -3.464726286062820145e+04
6.740000000000000000e+02 -3.464866451808800048e+04
7.450000000000000000e+02 -3.465186253606730315e+04
6.710000000000000000e+02 -3.464659284127609862e+04
6.260000000000000000e+02 -3.465285946836700168e+04
5.440000000000000000e+02 -3.465535072534780193e+04
5.890000000000000000e+02 -3.464901173418259714e+04
6.330000000000000000e+02 -3.465223356139859970e+04
6.080000000000000000e+02 -3.465116430941630097e+04
4.640000000000000000e+02 -3.465169070636069955e+04
5.360000000000000000e+02 -3.464703958903720195e+04
3.580000000000000000e+02 -3.464476985103759944e+04
2.670000000000000000e+02 -3.464266322630720242e+04
2.320000000000000000e+02 -3.464073654514709779e+04
1.710000000000000000e+02 -3.464564009732419800e+04
1.930000000000000000e+02 -3.463653404563960066e+04
2.170000000000000000e+02 -3.464565155278229940e+04
1.630000000000000000e+02 -3.463783856070599722e+04
1.330000000000000000e+02 -3.463712457441569859e+04
1.040000000000000000e+02 -3.464013214308120223e+04
1.030000000000000000e+02 -3.464339762916479958e+04
1.300000000000000000e+02 -3.464341172879990336e+04
1.100000000000000000e+02 -3.464631568967399653e+04
1.000000000000000000e+02 -3.464658213491000060e+04
8.300000000000000000e+01 -3.464601268537429860e+04
6.900000000000000000e+01 -3.464683352201819798e+04
6.700000000000000000e+01 -3.464565311478899821e+04
5.800000000000000000e+01 -3.465226600884670188e+04
4.000000000000000000e+01 -3.464889808148459997e+04
3.400000000000000000e+01 -3.465527188854279666e+04
3.900000000000000000e+01 -3.465545876806940214e+04
3.200000000000000000e+01 -3.465077334514709946e+04
4.300000000000000000e+01 -3.465434686999079713e+04
4.000000000000000000e+01 -3.464793819588740007e+04
3.300000000000000000e+01 -3.465261159046090324e+04
2.900000000000000000e+01 -3.465930533155189914e+04
2.000000000000000000e+01 -3.466069124455459678e+04
