# w mse
3.000000000000000000e+00 7.804126497301384739e-03
5.000000000000000000e+00 4.175546348118005374e-03
9.000000000000000000e+00 4.841972403951273415e-03
1.700000000000000000e+01 7.634085138347863203e-03
3.300000000000000000e+01 1.564851689851963143e-02
6.500000000000000000e+01 3.810033543654838678e-02
1.290000000000000000e+02 9.224812863626311032e-02
2.570000000000000000e+02 2.219723035882052165e-01
5.130000000000000000e+02 5.270436602246335589e-01
1.025000000000000000e+03 1.315191960345015731e+00
2.049000000000000000e+03 2.597253329736425087e+00
4.097000000000000000e+03 2.967717251277389501e+00
8.193000000000000000e+03 4.210364991966904391e+00
1.638500000000000000e+04 5.977403778991718930e+00
