# w mse
3.000000000000000000e+00 4.292646620127055224e-02
5.000000000000000000e+00 1.126607175605391642e-01
9.000000000000000000e+00 2.756645095162647552e-01
1.700000000000000000e+01 6.016773652033481357e-01
3.300000000000000000e+01 1.240625093414704505e+00
6.500000000000000000e+01 2.463122824676111211e+00
1.290000000000000000e+02 4.714878688386405337e+00
2.570000000000000000e+02 8.553126454210094209e+00
5.130000000000000000e+02 1.383511338255546264e+01
1.025000000000000000e+03 2.286007417068616121e+01
2.049000000000000000e+03 4.020227033678025208e+01
