# w mse
3.000000000000000000e+00 3.316734217813605695e-03
5.000000000000000000e+00 3.843908689358949311e-03
9.000000000000000000e+00 5.687566404157282964e-03
1.700000000000000000e+01 8.311761317141048641e-03
3.300000000000000000e+01 1.961552308489775132e-02
6.500000000000000000e+01 5.330321454724108732e-02
1.290000000000000000e+02 1.491591283331636375e-01
2.570000000000000000e+02 3.877720073080061503e-01
5.130000000000000000e+02 8.860976965778925019e-01
1.025000000000000000e+03 1.943176919277793457e+00
2.049000000000000000e+03 3.651860281321499535e+00
4.097000000000000000e+03 5.051156795130630428e+00
8.193000000000000000e+03 6.237884860825267275e+00
