# theta phi
2.807600311652976188e+01 6.281816927769757086e+01
-1.519239968834702381e+02 1.171818307223024362e+02
9.820971413363578506e+01 1.260857953260908602e+02
2.860288984417029212e+01 6.130521916497338708e+01
9.819908163624558028e+01 1.261057708061307778e+02
-8.179028586636424336e+01 5.391420467390913984e+01
-1.513971101558297221e+02 1.186947808350266058e+02
-8.180091836375444814e+01 5.389422919386922928e+01
-4.617496810181145861e+01 5.760103187999116159e+01
1.338250318981885698e+02 1.223989681200088455e+02
2.203378440977965980e+01 9.011527947741171829e+01
-1.273921816993430696e+02 7.955074706733894629e+01
1.370954233875098680e+02 9.686625853833172073e+01
-1.274083178506156599e+02 7.954969695319981327e+01
1.370937087148817568e+02 9.686679838477354565e+01
-1.661301154915652205e+02 5.494370155130591371e+01
2.203443040323861979e+01 9.011463676019496916e+01
-1.579662155902203438e+02 8.988472052258826750e+01
5.260781830065691622e+01 1.004492529326610537e+02
-4.290457661249012489e+01 8.313374146166829348e+01
5.259168214938434716e+01 1.004503030468002009e+02
-4.290629128511825030e+01 8.313320161522645435e+01
1.386988450843478837e+01 1.250562984486941076e+02
-1.579655695967614122e+02 8.988536323980503084e+01
1.781876307329162401e+01 8.489494969778907318e+01
1.944417660215200883e+01 9.596361238329401999e+01
7.299343825792804807e+01 9.955191803986623711e+01
1.944387278780880735e+01 9.596084454782580053e+01
1.357792809129433635e+02 1.214327004498798175e+02
7.299235325632061233e+01 9.954959432254653962e+01
7.340572135023501588e+00 1.214700148258466896e+02
1.781626987372072790e+01 8.489294268291384071e+01
-1.621812369267083795e+02 9.510505030221092682e+01
-1.605558233978480018e+02 8.403638761670596580e+01
-1.070065617420719661e+02 8.044808196013377710e+01
-1.605561272121911998e+02 8.403915545217422789e+01
-4.422071908705663645e+01 5.856729955012018962e+01
-1.070076467436793877e+02 8.045040567745347460e+01
-1.726594278649764931e+02 5.852998517415331037e+01
-1.621837301262792721e+02 9.510705731708615929e+01
1.502195886528609776e+02 1.021399347516630911e+02
-2.972889622725071135e+01 8.909112973729921237e+01
1.502256435345354930e+02 1.021436710065294591e+02
-2.973400689462431146e+01 8.908887136591353340e+01
1.654741974454146884e+02 5.446504909704624708e+01
-2.978041134713902238e+01 7.786006524833690889e+01
1.502711037727492851e+02 9.090887026270081606e+01
-2.977435646546453185e+01 7.785632899347055513e+01
1.502659931053757134e+02 9.091112863408645239e+01
-1.452580255458531155e+01 1.255349509029537671e+02
-8.361456681516689571e+01 9.168842432838401635e+01
-1.104247311963144540e+01 7.031267074931108141e+01
1.273019322971644698e+02 9.921516035954395818e+01
-8.361709235713421151e+01 9.168860141371916939e+01
-1.104580491686905752e+01 7.031527461073662266e+01
1.272997281904988967e+02 9.921730857273254855e+01
9.638543318483309008e+01 8.831157567161599786e+01
1.689575268803685617e+02 1.096873292506889186e+02
-5.269806770283553732e+01 8.078483964045604182e+01
9.638290764286580270e+01 8.831139858628083061e+01
1.689541950831309407e+02 1.096847253892633631e+02
-5.270027180950110335e+01 8.078269142726746566e+01
1.139088249391563181e+02 8.669008651702147006e+01
1.467170411094568010e+02 1.034298289796790158e+02
-1.040138361888857617e+02 7.750562207440094653e+01
1.139054441768614510e+02 8.669800321859844416e+01
1.265382718013004819e+02 1.079100357328940589e+02
1.467054907200648302e+02 1.034229348331431027e+02
-1.040160156151514741e+02 7.750747998130157157e+01
-6.609117506084369609e+01 9.330991348297851573e+01
-3.328295889054321322e+01 7.657017102032099842e+01
7.598616381111425255e+01 1.024943779255990535e+02
-6.609455582313856326e+01 9.330199678140157005e+01
-5.346172819869953940e+01 7.208996426710594108e+01
-3.329450927993516274e+01 7.657706516685691156e+01
7.598398438484854012e+01 1.024925200186984284e+02
8.535608768964223714e+01 8.949806189036024762e+01
1.389629877050446964e+02 1.017040752069925844e+02
1.061425058773848207e+02 9.908566185506032298e+01
8.535852656258522586e+01 8.949417779700685571e+01
-1.331629237809632116e+02 1.196786933928123915e+02
1.389568154326420313e+02 1.016990734160748104e+02
-9.464391231035777707e+01 9.050193810963978081e+01
-4.103701229495532488e+01 7.829592479300741559e+01
-7.385749412261517932e+01 8.091433814493967702e+01
-9.464147343741475993e+01 9.050582220299317271e+01
4.683707621903678131e+01 6.032130660718761561e+01
-4.104318456735796161e+01 7.830092658392521798e+01
4.736038245583178963e+01 6.674259289198893441e+01
8.158383316821048936e+01 8.474753286563625920e+01
8.159264744684418247e+01 8.473389390715740888e+01
4.734855372123992368e+01 6.673575546738769049e+01
-1.326396175441682033e+02 1.132574071080110656e+02
-9.841616683178951064e+01 9.525246713436375501e+01
-9.840735255315581753e+01 9.526610609284260534e+01
-1.326514462787600905e+02 1.132642445326123237e+02
8.147700585948015828e+01 9.635558381777643433e+01
1.194762127593008216e+02 8.224878619817789627e+01
8.147711296015420146e+01 9.635455667614000674e+01
1.194787655025898374e+02 8.225087713640270692e+01
-9.852299414051985593e+01 8.364441618222355146e+01
-6.052378724069917837e+01 9.775121380182210373e+01
-9.852288703984578433e+01 8.364544332385999326e+01
-6.052123449741017680e+01 9.774912286359727887e+01
7.951356628722838593e+01 9.141112094678346978e+01
7.951331623691288542e+01 9.141359800392646662e+01
-1.004864337127716141e+02 8.858887905321654443e+01
-1.004866837630871430e+02 8.858640199607353338e+01
8.272071621258326957e+01 1.012005912213099776e+02
8.271810196285376549e+01 1.012582152544186158e+02
-9.727928378741673043e+01 7.879940877869002236e+01
-9.728189803714623451e+01 7.874178474558138419e+01
9.533072872953842136e+01 7.806820674561723195e+01
-8.466927127046157864e+01 1.019317932543827823e+02
8.328793989661113528e+01 1.040511566570363442e+02
8.328323418834867198e+01 1.040389018617720183e+02
-9.671206010338886472e+01 7.594884334296368422e+01
-9.671676581165134223e+01 7.596109813822799595e+01
