# w mse
3.000000000000000000e+00 2.810326714746448368e-03
5.000000000000000000e+00 9.967838032128429823e-03
9.000000000000000000e+00 3.563512943429514995e-02
1.700000000000000000e+01 1.117302285794208316e-01
3.300000000000000000e+01 2.969058973043398053e-01
6.500000000000000000e+01 6.948250530545245773e-01
1.290000000000000000e+02 1.499988159375991170e+00
2.570000000000000000e+02 3.139857081526254312e+00
5.130000000000000000e+02 6.445864104267826633e+00
1.025000000000000000e+03 1.288046261938679393e+01
2.049000000000000000e+03 2.302594589982493289e+01
4.097000000000000000e+03 2.939467444030929855e+01
