# w mse
3.000000000000000000e+00 1.283459955618553071e-03
5.000000000000000000e+00 5.100283349558198086e-03
9.000000000000000000e+00 2.012772848541266243e-02
1.700000000000000000e+01 7.821952145022166569e-02
3.300000000000000000e+01 2.990737771267429901e-01
6.500000000000000000e+01 1.104504922492345109e+00
1.290000000000000000e+02 3.780307846668797378e+00
2.570000000000000000e+02 1.207717420561291100e+01
5.130000000000000000e+02 3.213058380893536992e+01
1.025000000000000000e+03 5.276569166776342712e+01
2.049000000000000000e+03 6.376924460869927458e+01
