# w mse
3.000000000000000000e+00 3.191980686678480561e-02
5.000000000000000000e+00 7.890646691296024362e-02
9.000000000000000000e+00 1.868700933533609942e-01
1.700000000000000000e+01 4.145730419246426157e-01
3.300000000000000000e+01 8.782383942516863717e-01
6.500000000000000000e+01 1.799265578096191920e+00
1.290000000000000000e+02 3.539067824715016464e+00
2.570000000000000000e+02 6.737729590914615763e+00
5.130000000000000000e+02 1.181126706049480291e+01
1.025000000000000000e+03 2.119260398745603524e+01
2.049000000000000000e+03 3.587490015424542378e+01
4.097000000000000000e+03 3.488608321814641045e+01
