# itime ezz other fcc hcp bcc ico
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 1.199997656446960548e-02 1.137915339098770958e-03 9.987482931269913156e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
6.000000000000000000e+01 2.399995312893921096e-02 2.048247610377787811e-03 9.978379608557123026e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
9.000000000000000000e+01 3.599992969340859439e-02 4.779244424214838804e-03 9.952207555757851543e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 4.799990625787819987e-02 7.965407373691398007e-03 9.915794264906691025e-01 0.000000000000000000e+00 4.551661356395084266e-04 0.000000000000000000e+00
1.500000000000000000e+02 5.999988282234780534e-02 1.354119253527537488e-02 9.858898497951752438e-01 0.000000000000000000e+00 5.689576695493854790e-04 0.000000000000000000e+00
1.800000000000000000e+02 7.199985938681741082e-02 3.265817023213472836e-02 9.663177059626764098e-01 0.000000000000000000e+00 1.024123805188893906e-03 0.000000000000000000e+00
2.100000000000000000e+02 8.399983595128679426e-02 6.520254893035958010e-02 9.316112881201638052e-01 0.000000000000000000e+00 3.186162949476558769e-03 0.000000000000000000e+00
2.400000000000000000e+02 9.599981251575639973e-02 1.167501137915339104e-01 8.755120619025944517e-01 0.000000000000000000e+00 7.737824305871643035e-03 0.000000000000000000e+00
2.700000000000000000e+02 1.079997890802260052e-01 2.113108784706417831e-01 7.771961766044606090e-01 0.000000000000000000e+00 1.149294492489758707e-02 0.000000000000000000e+00
3.000000000000000000e+02 1.199997656446956107e-01 3.405780609922621771e-01 6.341602184797451303e-01 0.000000000000000000e+00 2.526172052799271692e-02 0.000000000000000000e+00
3.300000000000000000e+02 1.319997422091652162e-01 4.902139280837505830e-01 4.606281292671824956e-01 7.965407373691396923e-04 4.836140191169777114e-02 0.000000000000000000e+00
3.600000000000000000e+02 1.439997187736345996e-01 6.264223941738734647e-01 2.848202093764223841e-01 3.755120619025944465e-03 8.500227583067819503e-02 0.000000000000000000e+00
3.900000000000000000e+02 1.559996953381042051e-01 7.033454710969503365e-01 1.662494310423304478e-01 8.989531178880291046e-03 1.214155666818388657e-01 0.000000000000000000e+00
4.200000000000000000e+02 1.679996719025738106e-01 7.567137005006827621e-01 8.750568957669549452e-02 1.684114701866181243e-02 1.389394629039599482e-01 0.000000000000000000e+00
4.500000000000000000e+02 1.799996484670434160e-01 7.853891670459717256e-01 5.894401456531633832e-02 2.355484751934456070e-02 1.321119708693673234e-01 0.000000000000000000e+00
4.800000000000000000e+02 1.919996250315130215e-01 8.183887118798361948e-01 4.016841147018661989e-02 2.958579881656804578e-02 1.118570778334091881e-01 0.000000000000000000e+00
5.100000000000000000e+02 2.039996015959824049e-01 8.537778789258079204e-01 3.595812471552116418e-02 3.254437869822485174e-02 7.771961766044606368e-02 0.000000000000000000e+00
5.400000000000000000e+02 2.159995781604520104e-01 8.668639053254437732e-01 3.129267182521620200e-02 3.334091943559399501e-02 6.850250341374601593e-02 0.000000000000000000e+00
5.700000000000000000e+02 2.279995547249216159e-01 8.879153390987710726e-01 3.049613108784706567e-02 2.844788347746927612e-02 5.302685480200273332e-02 1.137915339098771066e-04
6.000000000000000000e+02 2.399995312893912214e-01 9.054392353208920996e-01 2.696859353664087314e-02 2.742375967228038308e-02 4.016841147018661989e-02 0.000000000000000000e+00
6.300000000000000000e+02 2.519995078538606048e-01 9.170459717796995980e-01 2.662721893491124328e-02 2.605826126536185672e-02 3.026854802002730896e-02 0.000000000000000000e+00
6.600000000000000000e+02 2.639994844183302103e-01 9.251251706873008240e-01 2.423759672280382388e-02 2.639963586709149004e-02 2.423759672280382388e-02 0.000000000000000000e+00
6.900000000000000000e+02 2.759994609827998158e-01 9.329767865270823801e-01 2.309968138370505075e-02 2.435138825671370050e-02 1.945835229858898507e-02 1.137915339098771066e-04
7.200000000000000000e+02 2.879994375472694212e-01 9.396904870277651423e-01 2.002730996813837164e-02 2.617205279927173334e-02 1.399635867091488309e-02 1.137915339098771066e-04
7.500000000000000000e+02 2.999994141117390267e-01 9.476558944014564778e-01 1.615839781520254925e-02 2.162039144287665124e-02 1.456531634046426965e-02 0.000000000000000000e+00
7.800000000000000000e+02 3.119993906762084102e-01 9.547109695038689114e-01 1.422394173873463806e-02 1.866181156121984527e-02 1.217569412835685025e-02 2.275830678197542133e-04
8.100000000000000000e+02 3.239993672406780156e-01 9.566454255803368278e-01 1.445152480655439303e-02 1.786527082385070547e-02 1.103777878925807886e-02 0.000000000000000000e+00
8.400000000000000000e+02 3.359993438051476211e-01 9.622212107419207960e-01 1.024123805188893906e-02 1.741010468821119553e-02 9.786071916249430847e-03 3.413746017296313199e-04
8.700000000000000000e+02 3.479993203696172266e-01 9.639280837505689314e-01 1.263086026399635846e-02 1.661356395084205573e-02 6.599908966772872511e-03 2.275830678197542133e-04
9.000000000000000000e+02 3.599992969340866100e-01 9.646108329540282744e-01 1.160673645880746542e-02 1.593081474738279601e-02 7.737824305871643035e-03 1.137915339098771066e-04
9.300000000000000000e+02 3.719992734985562155e-01 9.723486572598998290e-01 8.306781975421027864e-03 1.411015020482476144e-02 4.893035958124715423e-03 3.413746017296313199e-04
9.600000000000000000e+02 3.839992500630258210e-01 9.699590350477924616e-01 8.761948111060537808e-03 1.411015020482476144e-02 6.941283568502503235e-03 2.275830678197542133e-04
9.900000000000000000e+02 3.959992266274954265e-01 9.746244879380974169e-01 7.396449704142011444e-03 1.206190259444697363e-02 5.803368229403732710e-03 1.137915339098771066e-04
1.020000000000000000e+03 4.079992031919650319e-01 9.770141101502047842e-01 8.079198907601274626e-03 1.058261265361857065e-02 3.868912152935821518e-03 4.551661356395084266e-04
1.050000000000000000e+03 4.199991797564344154e-01 9.779244424214837972e-01 7.624032771961766417e-03 1.092398725534820224e-02 3.072371415566681717e-03 4.551661356395084266e-04
1.080000000000000000e+03 4.319991563209040208e-01 9.753072371415566488e-01 8.192990441511151245e-03 1.274465179790623508e-02 3.527537551206190360e-03 2.275830678197542133e-04
1.110000000000000000e+03 4.439991328853736263e-01 9.796313154301320436e-01 6.941283568502503235e-03 1.024123805188893906e-02 2.503413746017296455e-03 6.827492034592626399e-04
1.140000000000000000e+03 4.559991094498432318e-01 9.774692762858443462e-01 7.965407373691398007e-03 1.058261265361857065e-02 3.982703686845699004e-03 0.000000000000000000e+00
1.170000000000000000e+03 4.679990860143126152e-01 9.804278561675011661e-01 7.510241238051888930e-03 9.672280382339554228e-03 1.934456076467910759e-03 4.551661356395084266e-04
1.200000000000000000e+03 4.799990625787822207e-01 9.815657715065999600e-01 7.396449704142011444e-03 8.761948111060537808e-03 2.275830678197541916e-03 0.000000000000000000e+00
1.230000000000000000e+03 4.919990391432518262e-01 9.836140191169776559e-01 7.055075102412380721e-03 6.941283568502503235e-03 2.048247610377787811e-03 3.413746017296313199e-04
1.260000000000000000e+03 5.039990157077214317e-01 9.864588074647245852e-01 5.234410559854347014e-03 6.372325898953117539e-03 1.365498406918525280e-03 5.689576695493854790e-04
1.290000000000000000e+03 5.159989922721910371e-01 9.855484751934455723e-01 5.803368229403732710e-03 6.827492034592626616e-03 1.479289940828402332e-03 3.413746017296313199e-04
1.320000000000000000e+03 5.279989688366604206e-01 9.886208466090122826e-01 4.551661356395083832e-03 5.234410559854347014e-03 1.024123805188893906e-03 5.689576695493854790e-04
1.350000000000000000e+03 5.399989454011300261e-01 9.899863450159308575e-01 3.641329085116067413e-03 4.893035958124715423e-03 1.365498406918525280e-03 1.137915339098771066e-04
1.380000000000000000e+03 5.519989219655996315e-01 9.915794264906691025e-01 2.844788347746927612e-03 3.641329085116067413e-03 1.251706873008648227e-03 6.827492034592626399e-04
1.410000000000000000e+03 5.639988985300692370e-01 9.926035502958580059e-01 2.389622212107419402e-03 3.868912152935821518e-03 7.965407373691396923e-04 3.413746017296313199e-04
1.440000000000000000e+03 5.759988750945388425e-01 9.911242603550295405e-01 3.299954483386436255e-03 3.755120619025944465e-03 1.137915339098770958e-03 6.827492034592626399e-04
1.470000000000000000e+03 5.879988516590082259e-01 9.930587164314974569e-01 3.299954483386436255e-03 2.162039144287664864e-03 9.103322712790168532e-04 5.689576695493854790e-04
1.500000000000000000e+03 5.999988282234778314e-01 9.920345926263085534e-01 3.072371415566681717e-03 3.641329085116067413e-03 6.827492034592626399e-04 5.689576695493854790e-04
1.530000000000000000e+03 6.119988047879474369e-01 9.934000910332271284e-01 2.503413746017296455e-03 3.072371415566681717e-03 1.137915339098771066e-04 9.103322712790168532e-04
1.560000000000000000e+03 6.239987813524170424e-01 9.920345926263085534e-01 3.527537551206190360e-03 3.072371415566681717e-03 7.965407373691396923e-04 5.689576695493854790e-04
1.590000000000000000e+03 6.359987579168864258e-01 9.939690487027764698e-01 1.934456076467910759e-03 2.844788347746927612e-03 5.689576695493854790e-04 6.827492034592626399e-04
1.620000000000000000e+03 6.479987344813560313e-01 9.940828402366863603e-01 1.365498406918525280e-03 2.958579881656804664e-03 1.251706873008648227e-03 3.413746017296313199e-04
1.650000000000000000e+03 6.599987110458256367e-01 9.952207555757851543e-01 1.365498406918525280e-03 2.389622212107419402e-03 3.413746017296313199e-04 6.827492034592626399e-04
