# theta phi
-1.436713309258641118e+02 6.123018098660439534e+01
3.632866907413588820e+01 1.187698190133956189e+02
3.793793328418290400e+01 1.196676468608127948e+02
-1.420620667158171102e+02 6.033235313918722653e+01
3.890473159391387981e+01 1.209597976867492974e+02
3.617504410199616416e+01 1.226382694130016660e+02
3.707564332807048402e+01 1.254856777473152789e+02
-1.403853136104789314e+02 5.687417023612925249e+01
-1.410952684060861486e+02 5.904020231325069545e+01
-1.438249558980038501e+02 5.736173058699832694e+01
-1.429243566719295302e+02 5.451432225268472820e+01
3.961468638952106858e+01 1.231258297638707546e+02
5.174463519566636904e+01 1.218938559860444286e+02
1.228343466466165950e+02 5.843416534759926151e+01
4.043770647134245877e+01 1.247267872159111590e+02
-1.449575792876236449e+02 6.169041828229973135e+01
3.590664741611436028e+01 1.235633619706424327e+02
-1.480670576510547960e+02 5.732724293180542219e+01
4.013925738965686918e+01 1.256789022666488620e+02
4.117473819947229430e+01 1.230662829203641735e+02
1.264177532277679603e+02 5.849430536515063039e+01
-1.282553648043336239e+02 5.810614401395559270e+01
-5.716565335338340503e+01 1.215658346524007527e+02
-1.395622935286575625e+02 5.527321278408884098e+01
3.504242071237634804e+01 1.183095817177002829e+02
-1.440933525838856610e+02 5.643663802935758866e+01
3.193294234894520045e+01 1.226727570681945991e+02
-1.398607426103431237e+02 5.432109773335115221e+01
-1.388252618005276986e+02 5.693371707963584782e+01
-5.358224677223204679e+01 1.215056946348493767e+02
-5.761360833616127053e+01 1.228262331565709076e+02
-5.516194160898854904e+01 1.191369469374019587e+02
-5.582493842194040923e+01 1.195289816484049084e+02
1.437156120615887573e+02 5.660603453504857896e+01
-5.529814740409273810e+01 1.229839356067382710e+02
4.194836649570660114e+01 1.236195339839810003e+02
-5.977498953891299038e+01 1.203345853979253661e+02
5.572776495033399158e+01 1.215046263198029521e+02
-1.231330928983240653e+02 5.708572202560539210e+01
5.503009108301422714e+01 5.734162925120268284e+01
5.542761312632722337e+01 1.245606810398641073e+02
-1.286437815561516800e+02 5.850612131148401573e+01
1.244766525558580383e+02 5.929102203027460405e+01
