# w mse
3.000000000000000000e+00 1.408634544649934933e-03
5.000000000000000000e+00 5.600999339038079464e-03
9.000000000000000000e+00 2.210809234616636920e-02
1.700000000000000000e+01 8.579077185134909023e-02
3.300000000000000000e+01 3.242948323481859574e-01
6.500000000000000000e+01 1.149329192801074928e+00
1.290000000000000000e+02 3.733708792603358972e+00
2.570000000000000000e+02 1.197974213273527155e+01
5.130000000000000000e+02 3.268133551834335293e+01
1.025000000000000000e+03 5.392308063810953200e+01
2.049000000000000000e+03 6.240518663187884130e+01
