# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 3.255411227890169564e-03
9.000000000000000000e+00 1.107988651654658561e-02
1.700000000000000000e+01 3.151626474084015528e-02
3.300000000000000000e+01 7.777450415294469288e-02
6.500000000000000000e+01 1.715900808982984971e-01
1.290000000000000000e+02 3.577893339533176897e-01
2.570000000000000000e+02 7.274605756919635402e-01
5.130000000000000000e+02 1.437105573417229110e+00
1.025000000000000000e+03 2.682666491641030770e+00
2.049000000000000000e+03 4.494498385876316782e+00
4.097000000000000000e+03 7.196112832365263223e+00
8.193000000000000000e+03 1.058232124090961079e+01
