# drho_hcp drho_bcc avalancheSize
1.031095224165237134e-01 3.542449923561008518e-03 1.624841160078710089e+01
-1.743253720365700588e-02 -2.690593666452301136e-04 4.164948437172921736e+00
-1.040200790320522373e-03 -2.354378680449187300e-04 1.817280557486828860e-02
4.404922143635037202e-02 4.931521869491639620e-03 1.811493335289055207e+00
-3.513950859725945008e-04 6.670371000616626134e-05 4.241819415052583420e-02
-5.457682136924546512e-04 -1.521241937147976842e-04 2.227433472782501533e-02
-1.603482297526159783e-03 1.427256703935064763e-03 8.620872689393452304e-02
7.185193823033841909e-06 1.167841708484829155e-04 5.346685966551754932e-02
-4.996129210002031584e-04 -2.921679289134004875e-04 5.373136292703898503e-02
3.715968998538876633e-04 -5.615114350820959999e-05 2.294387595863441043e-02
-2.458252040872466182e-03 -5.573555439681854295e-04 7.282300583237090452e-02
3.461601462633145943e-02 5.091062345984553872e-03 4.193232414285501086e+00
1.279861080725197553e-04 -2.036212815070825854e-05 1.919679564243859105e-02
0.000000000000000000e+00 0.000000000000000000e+00 9.610820496055175188e-03
-1.684897242412386476e-03 -3.661821342939575175e-04 5.234483427101081776e-02
0.000000000000000000e+00 0.000000000000000000e+00 9.458344608054667854e-03
-1.508091011481971222e-03 2.937383708427887541e-04 3.132283218966446653e-02
-5.312078719650337177e-04 -4.546193008900800692e-04 5.993652152416738266e-02
4.878653843218838659e-04 2.267667890372138118e-04 1.993822820984218411e-02
6.922896209959694680e-02 2.008323223825492221e-03 4.392864091911151903e+00
-8.040457023661407021e-04 -8.206651403890319330e-04 1.797759567093783484e-01
-5.777636437696687111e-03 7.859147673432431702e-04 1.522158071347621544e-01
2.027810063233670412e-02 -5.610310318806099872e-03 3.190189586748838124e+00
-5.514156851049878405e-02 -2.528421358434229660e-04 1.904660155958411094e+00
-2.401703114163211694e-05 5.756202091333761928e-05 1.959353896027596353e-02
-2.149106456807992060e-04 -7.570491493433806340e-04 1.629276837123064259e-01
-1.163836801046347347e-02 -7.598585239554367377e-04 6.578382426521494963e+00
-6.286514490083661144e-06 1.079321850454562082e-04 3.473211393722672180e-02
2.318401757504573446e-02 -1.347011412926590879e-04 8.791992917098266913e-01
4.314553011179889097e-04 4.004844769101012503e-04 1.573706248375432715e-01
-7.266699281976540803e-03 -7.736426357265457909e-04 8.200947705432686252e-01
-7.358568017082234292e-03 -1.072654991006061209e-03 4.971025019873347439e+00
-7.478525452864204226e-05 9.071360640122705377e-05 3.507014175967853448e-02
-7.550333579685397645e-02 -6.627272300229858359e-03 8.115662497418808741e+00
4.428190575136436991e-04 -2.171270663309243787e-05 8.611386903609451193e-02
3.752293880143753313e-05 -4.897289771621515797e-05 5.101539458629433810e-02
0.000000000000000000e+00 0.000000000000000000e+00 8.946480450551203695e-03
6.595977336290026471e-04 8.325285712951213668e-05 1.396370320630575257e-01
9.178823608719799410e-04 -3.689172218477310139e-04 8.883238843701668497e-02
9.544817255792581445e-02 2.625998672467488859e-04 3.726043309265468562e+00
3.863871786828676491e-03 1.660439895196930138e-04 2.868527596476896924e-01
-4.174022438319102690e-05 1.188575892273391332e-03 3.229661567528350208e+00
-3.325389962697267165e-04 -1.364994339390079858e-04 3.855180109489222962e-02
-9.374551222396387828e-05 -3.525912037440903646e-04 1.514416826202805710e-01
6.691072568264511133e-04 -1.631384623568266079e-05 1.009428107168992145e-01
-1.521447621507521220e-04 5.839448577162897891e-04 1.126691279714391869e-01
