# rg size
1.096006209735157277e+00 3.000000000000000000e+00
9.926168626183490273e-01 4.000000000000000000e+00
7.724744289188461011e-01 2.000000000000000000e+00
7.249076590620004978e-01 2.000000000000000000e+00
7.947346746766229542e-01 2.000000000000000000e+00
1.724540253252687672e+00 8.000000000000000000e+00
9.355136344418142347e-01 3.000000000000000000e+00
7.253325708488260748e-01 2.000000000000000000e+00
7.960325560766623454e-01 2.000000000000000000e+00
7.937729576733131287e-01 2.000000000000000000e+00
8.062649095468994442e-01 2.000000000000000000e+00
8.452077191506419673e-01 3.000000000000000000e+00
8.098303214255919702e-01 2.000000000000000000e+00
8.053331092576971884e-01 2.000000000000000000e+00
1.139681452603076073e+00 3.000000000000000000e+00
7.026901647005334706e-01 2.000000000000000000e+00
1.269503210609784993e+00 6.000000000000000000e+00
8.326196676710371225e-01 3.000000000000000000e+00
8.449810817961300735e-01 3.000000000000000000e+00
9.941343438914183039e-01 3.000000000000000000e+00
8.395595198233607448e-01 3.000000000000000000e+00
7.083203869018617205e-01 2.000000000000000000e+00
8.242899459626403802e-01 3.000000000000000000e+00
1.018210183572907379e+00 3.000000000000000000e+00
7.596816995734118061e-01 2.000000000000000000e+00
7.422673022575853041e-01 2.000000000000000000e+00
1.674887252370776070e+00 1.400000000000000000e+01
1.053687752322694848e+00 3.000000000000000000e+00
8.963011880063277426e-01 4.000000000000000000e+00
6.842739886429519691e-01 2.000000000000000000e+00
1.003087872507146372e+00 4.000000000000000000e+00
8.378704390077499342e-01 3.000000000000000000e+00
1.155276936159731704e+00 3.000000000000000000e+00
1.053519614892385770e+00 3.000000000000000000e+00
6.789884721653612898e-01 2.000000000000000000e+00
9.543231024795810757e-01 3.000000000000000000e+00
7.436287416003294348e-01 2.000000000000000000e+00
1.232421989673357698e+00 6.000000000000000000e+00
6.653277175202779725e-01 2.000000000000000000e+00
9.817780814930651134e-01 4.000000000000000000e+00
7.335922805846510908e-01 2.000000000000000000e+00
7.229813572285330725e-01 2.000000000000000000e+00
7.964557847113775679e-01 2.000000000000000000e+00
1.674897660993922566e+00 1.400000000000000000e+01
8.254292588753765481e-01 3.000000000000000000e+00
7.946962480513961591e-01 2.000000000000000000e+00
7.662954543342977987e-01 2.000000000000000000e+00
8.956931269513969118e-01 4.000000000000000000e+00
1.581949602531979693e+00 1.000000000000000000e+01
1.660095632186236125e+00 8.000000000000000000e+00
1.575318583403555683e+00 9.000000000000000000e+00
1.646329001710762796e+00 9.000000000000000000e+00
7.470435203855450013e-01 2.000000000000000000e+00
7.748187144423712702e-01 2.000000000000000000e+00
7.469325123465666572e-01 2.000000000000000000e+00
1.017842832364560524e+00 4.000000000000000000e+00
8.612375124891797906e-01 3.000000000000000000e+00
7.496510995679317446e-01 2.000000000000000000e+00
9.231707862138609499e-01 3.000000000000000000e+00
7.265158302935416090e-01 2.000000000000000000e+00
7.648468778564166959e-01 2.000000000000000000e+00
1.660153694397993984e+00 8.000000000000000000e+00
8.743649713269562307e-01 4.000000000000000000e+00
1.332396495450826501e+00 7.000000000000000000e+00
7.734456051769509344e-01 2.000000000000000000e+00
7.042106064123773157e-01 2.000000000000000000e+00
1.056715227934404089e+00 3.000000000000000000e+00
7.293832239182848065e-01 2.000000000000000000e+00
1.104771649078437612e+00 3.000000000000000000e+00
1.130940776208807286e+00 4.000000000000000000e+00
7.112264846025474485e-01 2.000000000000000000e+00
1.582217056521880272e+00 1.000000000000000000e+01
7.772652881524581003e-01 2.000000000000000000e+00
7.577706501091177049e-01 2.000000000000000000e+00
1.575395012065916589e+00 9.000000000000000000e+00
1.624938837267783542e+00 1.000000000000000000e+01
1.935733634045662344e+00 9.000000000000000000e+00
9.671633104234577116e-01 4.000000000000000000e+00
9.519513621855081320e-01 4.000000000000000000e+00
1.863484729668756890e+00 1.600000000000000000e+01
1.882788211584949023e+00 1.200000000000000000e+01
6.908572685681092507e-01 2.000000000000000000e+00
7.683860144267878889e-01 2.000000000000000000e+00
6.762861100280032067e-01 2.000000000000000000e+00
8.931171229838246184e-01 2.000000000000000000e+00
7.545529167438930207e-01 2.000000000000000000e+00
1.455136794168468528e+00 1.100000000000000000e+01
7.273850905813232792e-01 2.000000000000000000e+00
9.660211454339020509e-01 4.000000000000000000e+00
9.674213406225802281e-01 4.000000000000000000e+00
1.369204401772809554e+00 4.000000000000000000e+00
1.459366180169864524e+00 8.000000000000000000e+00
1.780894323780943589e+00 7.000000000000000000e+00
7.637996702671795424e-01 2.000000000000000000e+00
7.293522962190832626e-01 2.000000000000000000e+00
1.925158337978952527e+00 9.000000000000000000e+00
7.138918551388037104e-01 2.000000000000000000e+00
1.157055541546072153e+00 3.000000000000000000e+00
9.519572080720927199e-01 4.000000000000000000e+00
7.386083992889782568e-01 2.000000000000000000e+00
6.901327523262162922e-01 2.000000000000000000e+00
7.481068718218523150e-01 2.000000000000000000e+00
1.935259609262045544e+00 9.000000000000000000e+00
1.332391765161622610e+00 6.000000000000000000e+00
1.180052203506533059e+00 4.000000000000000000e+00
7.232506458117554660e-01 2.000000000000000000e+00
8.003285949702204638e-01 3.000000000000000000e+00
7.441553628109388585e-01 2.000000000000000000e+00
6.537707661457722308e-01 2.000000000000000000e+00
1.863596666853291284e+00 1.600000000000000000e+01
1.882953460887264230e+00 1.200000000000000000e+01
1.485269786117474400e+00 9.000000000000000000e+00
9.095945567559556855e-01 3.000000000000000000e+00
1.981676136394878496e+00 9.000000000000000000e+00
1.851977546978597511e+00 1.800000000000000000e+01
8.580237816526439243e-01 3.000000000000000000e+00
9.326901555298743318e-01 3.000000000000000000e+00
