# w mse
3.000000000000000000e+00 1.335015841646938761e-02
5.000000000000000000e+00 1.182103171752550176e-02
9.000000000000000000e+00 1.085993463727296000e-02
1.700000000000000000e+01 1.446926579585413632e-02
3.300000000000000000e+01 2.541694348233863865e-02
6.500000000000000000e+01 5.359864651478359054e-02
1.290000000000000000e+02 1.233626785104445511e-01
2.570000000000000000e+02 3.015416062337858971e-01
5.130000000000000000e+02 6.871023293159096434e-01
1.025000000000000000e+03 1.271754929082323793e+00
2.049000000000000000e+03 1.428500174166483783e+00
4.097000000000000000e+03 1.562689962636991226e+00
8.193000000000000000e+03 1.791483900309381205e+00
1.638500000000000000e+04 2.211308900591676618e+00
