# clusterSize EnergyDrop
0.000000000000000000e+00 -3.527098606141690107e+04
0.000000000000000000e+00 -3.526654146504669916e+04
0.000000000000000000e+00 -3.525816046190379711e+04
0.000000000000000000e+00 -3.524129043883249687e+04
0.000000000000000000e+00 -3.521747954243399727e+04
0.000000000000000000e+00 -3.519467622001880227e+04
0.000000000000000000e+00 -3.516215500936099852e+04
0.000000000000000000e+00 -3.512086668974949862e+04
0.000000000000000000e+00 -3.508076961599360220e+04
1.165200000000000000e+04 -3.508025101303269912e+04
1.620300000000000000e+04 -3.508423321667550044e+04
1.399900000000000000e+04 -3.503845288792889914e+04
1.407800000000000000e+04 -3.508687493963100133e+04
1.588300000000000000e+04 -3.508311037031029991e+04
1.602900000000000000e+04 -3.508584249219579942e+04
1.669800000000000000e+04 -3.508610067536719725e+04
5.017000000000000000e+04 -3.516488711195020005e+04
4.916600000000000000e+04 -3.520295638181889808e+04
4.966000000000000000e+04 -3.521028434590360121e+04
5.025400000000000000e+04 -3.521263248425129859e+04
4.993000000000000000e+04 -3.520051229296599922e+04
4.900900000000000000e+04 -3.518683743331640289e+04
4.903000000000000000e+04 -3.517069074343139800e+04
6.187700000000000000e+04 -3.516571818967419676e+04
8.967200000000000000e+04 -3.531468625383540348e+04
8.958100000000000000e+04 -3.530275634940260352e+04
8.972500000000000000e+04 -3.528745216913180047e+04
8.950400000000000000e+04 -3.526352088251979876e+04
8.931600000000000000e+04 -3.523379501229739981e+04
8.878700000000000000e+04 -3.520080064518529980e+04
8.791500000000000000e+04 -3.516172613308249856e+04
8.782800000000000000e+04 -3.512423042263089883e+04
8.640200000000000000e+04 -3.506904717516979872e+04
8.341400000000000000e+04 -3.502000554730550357e+04
6.728000000000000000e+04 -3.497632802097909735e+04
7.147200000000000000e+04 -3.510182919955060061e+04
7.521000000000000000e+04 -3.515385510100750253e+04
7.738900000000000000e+04 -3.518193671428639936e+04
7.808200000000000000e+04 -3.516748483098229917e+04
7.719100000000000000e+04 -3.515336779765009851e+04
7.742400000000000000e+04 -3.513816507066920167e+04
7.520600000000000000e+04 -3.511725995607089862e+04
7.283600000000000000e+04 -3.510017786766590143e+04
7.077600000000000000e+04 -3.511941061352709949e+04
7.225200000000000000e+04 -3.510999037417049840e+04
6.974000000000000000e+04 -3.509653688756439806e+04
6.934200000000000000e+04 -3.508141899465530150e+04
6.836900000000000000e+04 -3.507113013999129907e+04
6.625100000000000000e+04 -3.504046418127250217e+04
6.427200000000000000e+04 -3.502289734238130040e+04
5.972500000000000000e+04 -3.503412573860980046e+04
7.192600000000000000e+04 -3.509849251361549977e+04
7.242500000000000000e+04 -3.510182641742799751e+04
7.192300000000000000e+04 -3.507815025820239680e+04
7.116800000000000000e+04 -3.505928799522869667e+04
7.040600000000000000e+04 -3.503590932878960302e+04
6.804300000000000000e+04 -3.500635461963040143e+04
6.424100000000000000e+04 -3.497436412025099708e+04
6.029400000000000000e+04 -3.494934560345950013e+04
6.102900000000000000e+04 -3.499578527901630150e+04
6.270100000000000000e+04 -3.499314352552909986e+04
6.636700000000000000e+04 -3.499191508015440195e+04
5.907100000000000000e+04 -3.498665919638759806e+04
5.748100000000000000e+04 -3.497208160817949829e+04
5.298200000000000000e+04 -3.495959724594309955e+04
5.050500000000000000e+04 -3.494934472407770227e+04
4.973000000000000000e+04 -3.494586234517070261e+04
5.330700000000000000e+04 -3.499293038700320176e+04
6.432300000000000000e+04 -3.504688490206270217e+04
6.532900000000000000e+04 -3.504821152918699954e+04
6.390000000000000000e+04 -3.503577125971869827e+04
6.272400000000000000e+04 -3.501408908064539719e+04
6.264900000000000000e+04 -3.499326615359049902e+04
6.019800000000000000e+04 -3.497096887379090185e+04
5.527600000000000000e+04 -3.496121389356559666e+04
4.922800000000000000e+04 -3.493731350784929964e+04
5.074300000000000000e+04 -3.492578139454199845e+04
4.695600000000000000e+04 -3.491035353320930153e+04
4.026500000000000000e+04 -3.489465320597979735e+04
4.088300000000000000e+04 -3.489777693702209945e+04
4.165300000000000000e+04 -3.489910126933539868e+04
4.068100000000000000e+04 -3.491044492284079752e+04
3.339600000000000000e+04 -3.492515167060239764e+04
4.280700000000000000e+04 -3.493554705960649881e+04
3.933400000000000000e+04 -3.493527155999899696e+04
5.071400000000000000e+04 -3.493758825970999897e+04
4.733700000000000000e+04 -3.493331291669239727e+04
2.292100000000000000e+04 -3.493343337567470007e+04
2.260700000000000000e+04 -3.492555387623650313e+04
1.515500000000000000e+04 -3.492026147014839808e+04
1.732500000000000000e+04 -3.493813886380170152e+04
1.659500000000000000e+04 -3.495574090454029647e+04
2.504400000000000000e+04 -3.499522135523000179e+04
2.569700000000000000e+04 -3.499894092407439894e+04
2.650000000000000000e+04 -3.500351851737329707e+04
2.705900000000000000e+04 -3.500090301942620135e+04
2.672100000000000000e+04 -3.499894659067629982e+04
2.698200000000000000e+04 -3.498761763829910342e+04
2.712900000000000000e+04 -3.498086930650559952e+04
2.635000000000000000e+04 -3.496333361743300338e+04
2.622200000000000000e+04 -3.494867745024900069e+04
