# theta phi size
3.416411860261233668e-01 8.927249456230588009e+01 2.000000000000000000e+00
-7.714639011234322652e+01 1.724908179995814237e+02 2.000000000000000000e+00
-1.796583588139738765e+02 9.072750543769410569e+01 2.000000000000000000e+00
1.028536098876567735e+02 7.509182000418601177e+00 2.000000000000000000e+00
1.377725651367331352e+02 8.998622458708261718e+01 2.000000000000000000e+00
-4.222743486326687901e+01 9.001377541291738282e+01 4.000000000000000000e+00
1.065264726912615174e+02 1.394100958213035995e+02 2.000000000000000000e+00
-4.431914935097202601e+01 1.098945444792533124e+02 2.000000000000000000e+00
4.000714456944337627e+01 5.790904256957976060e+01 2.000000000000000000e+00
1.333881841018068712e+02 9.085731739573718357e+01 2.000000000000000000e+00
1.406462323717333618e+02 1.344450527147367893e+02 2.000000000000000000e+00
2.071318290353361036e+01 9.937318075436014908e+01 2.000000000000000000e+00
-1.531021008039563647e+01 8.531266359290597734e+01 3.000000000000000000e+00
1.072703240235474453e+02 1.618570637475774561e+02 6.000000000000000000e+00
5.569551231914945788e+01 9.901464140140085135e+01 2.000000000000000000e+00
-5.334188611254474921e+01 1.197622603147407574e+02 2.000000000000000000e+00
-7.347352730873848259e+01 4.058990417869640766e+01 2.000000000000000000e+00
1.356808506490279740e+02 7.010545552074670184e+01 2.000000000000000000e+00
-1.399928554305566308e+02 1.220909574304202465e+02 2.000000000000000000e+00
-4.661181589819312876e+01 8.914268260426281643e+01 2.000000000000000000e+00
-3.935376762826663111e+01 4.555494728526321779e+01 2.000000000000000000e+00
-1.592868170964663932e+02 8.062681924563985092e+01 3.000000000000000000e+00
1.646897899196043795e+02 9.468733640709405108e+01 2.000000000000000000e+00
-7.272967597645255466e+01 1.814293625242253327e+01 2.000000000000000000e+00
-1.243044876808505421e+02 8.098535859859913444e+01 2.000000000000000000e+00
1.266581138874552721e+02 6.023773968525924261e+01 1.000000000000000000e+01
-1.168994508220689994e+02 1.063093871697074206e+02 2.000000000000000000e+00
8.856055320649556961e+01 1.332481387101411485e+02 2.000000000000000000e+00
-7.226844461406636810e+01 1.727071965666853828e+02 3.000000000000000000e+00
-9.000000000000000000e+01 8.729936117351114433e+01 2.000000000000000000e+00
4.737798275416652416e+01 1.262941959958414628e+02 2.000000000000000000e+00
4.552759413132189081e+01 1.354048605110496055e+02 1.000000000000000000e+01
9.504816267625422199e+01 1.314948119678254557e+02 2.000000000000000000e+00
8.837713185007972072e+01 1.632233913902875599e+02 2.000000000000000000e+00
1.370160754766680782e+02 6.046807539634259854e+01 2.000000000000000000e+00
1.009695736730480604e+02 5.693481958771310758e+01 2.000000000000000000e+00
-1.401767670283617235e+02 6.674733923185796414e+01 2.000000000000000000e+00
