# w mse
3.000000000000000000e+00 9.389900623593063975e-03
5.000000000000000000e+00 8.695781311591059895e-03
9.000000000000000000e+00 1.943917945455044677e-02
1.700000000000000000e+01 5.465214199748549828e-02
3.300000000000000000e+01 1.598393301411756007e-01
6.500000000000000000e+01 4.305135893443718387e-01
1.290000000000000000e+02 9.905466085632219642e-01
2.570000000000000000e+02 2.148329640057875967e+00
5.130000000000000000e+02 3.793399387463833872e+00
1.025000000000000000e+03 4.875184447513079000e+00
2.049000000000000000e+03 7.160620201830878884e+00
