# w mse
3.000000000000000000e+00 1.325729495717998434e-03
5.000000000000000000e+00 5.272099321993227797e-03
9.000000000000000000e+00 2.081286567160462592e-02
1.700000000000000000e+01 8.088018314073043558e-02
3.300000000000000000e+01 3.084879590927907533e-01
6.500000000000000000e+01 1.124657812381335997e+00
1.290000000000000000e+02 3.778061530125512935e+00
2.570000000000000000e+02 1.198610741055119888e+01
5.130000000000000000e+02 3.213829773206680329e+01
1.025000000000000000e+03 5.318638062915410103e+01
2.049000000000000000e+03 6.261567302599296170e+01
