# w mse
3.000000000000000000e+00 1.382859625633587426e-03
5.000000000000000000e+00 5.494493320813304341e-03
9.000000000000000000e+00 2.166870836692154703e-02
1.700000000000000000e+01 8.403421329903482118e-02
3.300000000000000000e+01 3.190335047414011305e-01
6.500000000000000000e+01 1.152398343385485191e+00
1.290000000000000000e+02 3.868241017489995937e+00
2.570000000000000000e+02 1.252033025137288824e+01
5.130000000000000000e+02 3.383340880539705608e+01
1.025000000000000000e+03 5.329032107049653888e+01
2.049000000000000000e+03 6.009992297460600241e+01
