# w mse
3.000000000000000000e+00 5.668330195660266704e-03
5.000000000000000000e+00 1.679851261749438704e-02
9.000000000000000000e+00 5.446806682538044703e-02
1.700000000000000000e+01 1.679008132062661807e-01
3.300000000000000000e+01 4.750911462157973442e-01
6.500000000000000000e+01 1.170865628454431207e+00
1.290000000000000000e+02 2.557512501510059710e+00
2.570000000000000000e+02 5.186209638111048292e+00
5.130000000000000000e+02 9.926904739903450903e+00
1.025000000000000000e+03 1.566977702830675234e+01
2.049000000000000000e+03 2.309331647699655932e+01
4.097000000000000000e+03 2.716818469660960034e+01
8.193000000000000000e+03 3.454026741640837628e+01
