# w mse
3.000000000000000000e+00 1.403457794385584104e-03
5.000000000000000000e+00 5.583053480559744923e-03
9.000000000000000000e+00 2.205735579984739042e-02
1.700000000000000000e+01 8.574342131288836821e-02
3.300000000000000000e+01 3.254957333130285568e-01
6.500000000000000000e+01 1.172739007798937028e+00
1.290000000000000000e+02 3.849719791922017187e+00
2.570000000000000000e+02 1.204284069910856481e+01
5.130000000000000000e+02 3.231090029240530015e+01
1.025000000000000000e+03 5.300006844204300194e+01
2.049000000000000000e+03 6.228594757805804250e+01
