# w mse
3.000000000000000000e+00 1.401004461614544514e-03
5.000000000000000000e+00 5.571553672037045726e-03
9.000000000000000000e+00 2.197615983305704901e-02
1.700000000000000000e+01 8.507197417365663927e-02
3.300000000000000000e+01 3.205285057894308176e-01
6.500000000000000000e+01 1.139164425479307852e+00
1.290000000000000000e+02 3.748644610618613982e+00
2.570000000000000000e+02 1.207457388783417152e+01
5.130000000000000000e+02 3.283292956489317760e+01
1.025000000000000000e+03 5.402102448691934455e+01
2.049000000000000000e+03 6.319642035121781731e+01
